FO_name;Subj_Name;Col_num;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
СФО;Республика Алтай;8;10033,7;1540,3;652,4;0;90;1320,4;1527;3758,3;1145,3;;;;;;
СФО;Республика Алтай;9;0;0;0;0;0;0;0;0;0;;;;;;
СФО;Республика Алтай;10;2176,7;425;54;0;13;298,6;569,8;565,6;250,7;;;;;;
СФО;Республика Алтай;11;122,8;0;0;0;0;0;0;61,4;61,4;;;;;;
СФО;Республика Алтай;12;0;0;0;0;0;0;0;0;0;;;;;;
СФО;Республика Алтай;13;0;0;0;0;0;0;0;0;0;;;;;;
СФО;Республика Тыва;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Республика Тыва;4;0;0;0;0;0;0;0;0;0;;;;;;
СФО;Республика Тыва;5;0;0;0;0;0;0;0;0;0;;;;;;
СФО;Республика Тыва;6;0;0;0;0;0;0;0;0;0;;;;;;
СФО;Республика Тыва;7;0;0;0;0;0;0;0;0;0;;;;;;
СФО;Республика Тыва;8;0;0;0;0;0;0;0;0;0;;;;;;
СФО;Республика Тыва;9;0;0;0;0;0;0;0;0;0;;;;;;
СФО;Республика Тыва;10;0;0;0;0;0;0;0;0;0;;;;;;
СФО;Республика Тыва;11;0;0;0;0;0;0;0;0;0;;;;;;
СФО;Республика Тыва;12;0;0;0;0;0;0;0;0;0;;;;;;
СФО;Республика Тыва;13;0;0;0;0;0;0;0;0;0;;;;;;
СФО;Республика Хакасия;3;161,6;17,4;54,8;0,9;1;6;0;5;76,5;380;172,7;965,6;0;0;965,6
СФО;Республика Хакасия;4;26,8;5,5;17,1;1,1;0;0;0;0;3,1;;;;;;
СФО;Республика Хакасия;5;49916,5;8124;17585,8;616,6;297,8;1083,9;0;1473,5;20734,9;;;;;;
СФО;Республика Хакасия;6;4980;718,1;1554,3;0;0;0;0;0;2707,6;;;;;;
СФО;Республика Хакасия;7;2579,7;870;430,9;828,4;0;0;0;0;450,4;;;;;;
СФО;Республика Хакасия;8;39973,1;3705;15552,2;607,7;0;0;0;0;20108,2;;;;;;
СФО;Республика Хакасия;9;0;0;0;0;0;0;0;0;0;;;;;;
СФО;Республика Хакасия;10;9943,4;4419;2033,6;8,9;297,8;1083,9;0;1473,5;626,7;;;;;;
СФО;Республика Хакасия;11;1154,1;35;0;739,6;0;0;0;0;379,5;;;;;;
СФО;Республика Хакасия;12;0;0;0;0;0;0;0;0;0;;;;;;
СФО;Республика Хакасия;13;1425,6;835;430,9;88,8;0;0;0;0;70,9;;;;;;
СФО;Томская область;3;163;25,9;35,5;1;2;38;0;13,7;46,9;26;2,6;27;0;2;25
СФО;Томская область;4;8,9;0;4,6;0;0;1;0;0,1;3,2;;;;;;
СФО;Томская область;5;86033,4;21151,9;26900,4;822,4;1385,9;15612,5;0;6228,1;13932,2;;;;;;
СФО;Томская область;6;896,5;195,4;0;0;0;53,8;0;0;647,3;;;;;;
СФО;Томская область;7;2505;0;1356,2;0;0;143,6;0;56,1;949,1;;;;;;
СФО;Томская область;8;81632;19833,8;26184,1;822,4;1385,9;14218,2;0;6016,1;13171,5;;;;;;
СФО;Томская область;9;0;0;0;0;0;0;0;0;0;;;;;;
СФО;Томская область;10;4401,4;1318,1;716,3;0;0;1394,3;0;212;760,7;;;;;;
СФО;Томская область;11;1727,8;0;644,2;0;0;143,6;0;56,1;883,9;;;;;;
СФО;Томская область;12;0;0;0;0;0;0;0;0;0;;;;;;
СФО;Томская область;13;777,2;0;712;0;0;0;0;0;65,2;;;;;;
УФО;Курганская область;3;217,8;32,6;39,5;3;5;51;0;78;8,7;2001;226,4;2613,4;0;542,7;2344,2
УФО;Курганская область;4;19,6;2,5;9,8;0,2;1;1,1;1;0;4;;;;;;
УФО;Курганская область;5;58415,3;12929,4;9542,3;783;1325;11176,2;0;21113,5;1545,9;;;;;;
УФО;Курганская область;6;2316,4;487,1;437,3;25,6;0;109,6;0;1256,8;0;;;;;;
УФО;Курганская область;7;2335,2;504,2;1278,3;14,4;155;337,4;13;0;32,9;;;;;;
УФО;Курганская область;8;30894,6;5552,2;5908,2;751,2;647,3;6688,9;0;11346,8;0;;;;;;
УФО;Курганская область;9;389;389;0;0;0;0;0;0;0;;;;;;
УФО;Курганская область;10;27131,7;6988,2;3634,1;31,8;677,7;4487,3;0;9766,7;1545,9;;;;;;
УФО;Курганская область;11;694,7;0;647,4;14,4;0;0;0;0;32,9;;;;;;
УФО;Курганская область;12;623;211;244;0;155;0;13;0;0;;;;;;
УФО;Курганская область;13;1017,5;293,2;386,9;0;0;337,4;0;0;0;;;;;;
УФО;Свердловская область;3;498,5;80,4;138;0;0;12,6;0;22;245,5;465;446,4;11931,4;0;0;11908,5
УФО;Свердловская область;4;67,6;1,9;33,9;0;0,5;1,3;0;3,4;26,6;;;;;;
УФО;Свердловская область;5;221875;65737,6;60659,7;0;0;6377;0;6775,4;82325,3;;;;;;
УФО;Свердловская область;6;18017,2;4719,1;7033,1;0;0;171,3;0;12;6081,7;;;;;;
УФО;Свердловская область;7;9826,3;705,6;4509;0;100,5;134,9;0;443,3;3933;;;;;;
УФО;Свердловская область;8;121346,3;32692,5;33980,5;0;0;804,5;0;2829,2;51039,6;;;;;;
УФО;Свердловская область;9;0;0;0;0;0;0;0;0;0;;;;;;
УФО;Свердловская область;10;100528,7;33045,1;26679,2;0;0;5572,5;0;3946,2;31285,7;;;;;;
УФО;Свердловская область;11;4148,5;99,6;2251,2;0;92,7;0;0;38,4;1666,6;;;;;;
УФО;Свердловская область;12;0;0;0;0;0;0;0;0;0;;;;;;
УФО;Свердловская область;13;5677,8;606;2257,8;0;7,8;134,9;0;404,9;2266,4;;;;;;
УФО;Тюменская область;3;710,4;126,2;244;1,3;31;132;10;115,9;50;1275;1143,8;17048,3;2;1064;16080,3
УФО;Тюменская область;4;114,7;13;54,9;0;1,5;7,5;0;4,5;33,3;;;;;;
УФО;Тюменская область;5;384798,1;101790,3;125950,7;2122,2;17213,9;66943,9;6437,4;52894,5;11445,2;;;;;;
УФО;Тюменская область;6;2777,3;479,1;410;13,6;511,3;350,5;0;469,2;543,6;;;;;;
УФО;Тюменская область;7;33078,3;8601,2;11535,7;0;193,8;524,7;0;1428,4;10794,5;;;;;;
УФО;Тюменская область;8;225262,1;55277,8;82264;2122,2;7443,6;44527,1;0;28591,3;5036,1;;;;;;
УФО;Тюменская область;9;68,4;0;0;0;0;68,4;0;0;0;;;;;;
УФО;Тюменская область;10;159467,6;46512,5;43686,7;0;9770,3;22348,4;6437,4;24303,2;6409,1;;;;;;
УФО;Тюменская область;11;6106,9;0;5246,5;0;0;453,3;0;407,1;0;;;;;;
УФО;Тюменская область;12;0;0;0;0;0;0;0;0;0;;;;;;
УФО;Тюменская область;13;26971,4;8601,2;6289,2;0;193,8;71,4;0;1021,3;10794,5;;;;;;
УФО;Ханты-Мансийский автономный округ — Югра;3;281,5;54,4;31;0;4;28,5;43;28;92,6;332;1366,3;2906,6;0;463,5;2543,1
УФО;Ханты-Мансийский автономный округ — Югра;4;48,4;5;30;0;2;4,7;0,5;3,7;2,5;;;;;;
УФО;Ханты-Мансийский автономный округ — Югра;5;182151,4;51436,2;25566,6;0;2223,3;16569;19963,2;12385,7;54007,4;;;;;;
УФО;Ханты-Мансийский автономный округ — Югра;6;5035,9;611,7;3546,6;0;0;0;0;0;877,6;;;;;;
УФО;Ханты-Мансийский автономный округ — Югра;7;7383,7;1380,2;3806,8;0;264;562,7;175,5;750,1;444,4;;;;;;
УФО;Ханты-Мансийский автономный округ — Югра;8;113733,7;34240,1;18608;0;2121,3;8827,2;9;3169,9;46758,2;;;;;;
УФО;Ханты-Мансийский автономный округ — Югра;9;0;0;0;0;0;0;0;0;0;;;;;;
УФО;Ханты-Мансийский автономный округ — Югра;10;68417,7;17196,1;6958,6;0;102;7741,8;19954,2;9215,8;7249,2;;;;;;
УФО;Ханты-Мансийский автономный округ — Югра;11;1361,6;6,4;1066,8;0;0;0;0;0;288,4;;;;;;
УФО;Ханты-Мансийский автономный округ — Югра;12;0;0;0;0;0;0;0;0;0;;;;;;
УФО;Ханты-Мансийский автономный округ — Югра;13;6022,1;1373,8;2740;0;264;562,7;175,5;750,1;156;;;;;;
УФО;Челябинская область;3;941,2;225,2;258,6;12;22,8;89,3;7,3;127,2;198,8;2249;3234,9;19869,5;10;2024;18982,7
УФО;Челябинская область;4;256,7;15,2;172,8;2,3;3;14;3;24,7;21,7;;;;;;
УФО;Челябинская область;5;325092;128166,4;72869,3;9520,9;8301,4;27199;1918,2;27588,6;49528,2;;;;;;
УФО;Челябинская область;6;34465,9;12732,1;12520,2;1235,6;800,4;1923,9;22,2;2851,7;2379,8;;;;;;
УФО;Челябинская область;7;28532,3;5550,6;13931,8;173,4;355;2299,2;45;1563,1;4614,2;;;;;;
УФО;Челябинская область;8;190347,3;75999,2;43121,2;8933,6;6954,6;10855,1;1029,8;11054,3;32399,5;;;;;;
УФО;Челябинская область;9;2901,6;1407,1;4;0;0;0;0;24,5;1466;;;;;;
УФО;Челябинская область;10;131843,1;50760,1;29744,1;587,3;1346,8;16343,9;888,4;16509,8;15662,7;;;;;;
УФО;Челябинская область;11;8009,3;92,4;3725,9;0;0;362,8;2;0;3826,2;;;;;;
УФО;Челябинская область;12;2;0;2;0;0;0;0;0;0;;;;;;
УФО;Челябинская область;13;20521;5458,2;10203,9;173,4;355;1936,4;43;1563,1;788;;;;;;
УФО;Ямало-Ненецкий автономный округ;3;146,7;33,2;57,1;0;8;11;0;14;23,4;270;156;1962,8;0;116;5649,8
УФО;Ямало-Ненецкий автономный округ;4;25;2;15;0;6;0;0;0;2;;;;;;
УФО;Ямало-Ненецкий автономный округ;5;108518,2;38053;30779,7;0;1659,4;10411,3;0;14262,6;13352,2;;;;;;
УФО;Ямало-Ненецкий автономный округ;6;2630,9;891,5;80;0;1659,4;0;0;0;0;;;;;;
УФО;Ямало-Ненецкий автономный округ;7;2475,5;100,5;1577;0;324;0;0;0;474;;;;;;
УФО;Ямало-Ненецкий автономный округ;8;83988,6;28751,8;27887,1;0;0;9662,7;0;6549,2;11137,8;;;;;;
УФО;Ямало-Ненецкий автономный округ;9;0;0;0;0;0;0;0;0;0;;;;;;
УФО;Ямало-Ненецкий автономный округ;10;24529,6;9301,2;2892,6;0;1659,4;748,6;0;7713,4;2214,4;;;;;;
УФО;Ямало-Ненецкий автономный округ;11;1413,1;0;1089,1;0;324;0;0;0;0;;;;;;
УФО;Ямало-Ненецкий автономный округ;12;0;0;0;0;0;0;0;0;0;;;;;;
УФО;Ямало-Ненецкий автономный округ;13;1062,4;100,5;487,9;0;0;0;0;0;474;;;;;;
ЦФО;Белгородская область;3;225,3;23,3;97,2;0;0;1,7;0;69;34,1;239;246,5;1752,5;0;0;1752
ЦФО;Белгородская область;4;13;0;11;0;0;0,9;0;0;1,1;;;;;;
ЦФО;Белгородская область;5;69645,6;11903,5;28492,1;0;0;226,2;0;22394,1;6629,7;;;;;;
ЦФО;Белгородская область;6;3916,8;504,9;2098,4;0;0;0;0;1130,1;183,4;;;;;;
ЦФО;Белгородская область;7;2909,5;0;2578;0;0;180,9;0;0;150,6;;;;;;
ЦФО;Белгородская область;8;57373,7;10869,5;25803,4;0;0;0;0;15944,6;4756,2;;;;;;
ЦФО;Белгородская область;9;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Белгородская область;10;12271,9;1034;2688,7;0;0;226,2;0;6449,5;1873,5;;;;;;
ЦФО;Белгородская область;11;2547,7;0;2397,1;0;0;0;0;0;150,6;;;;;;
ЦФО;Белгородская область;12;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Белгородская область;13;361,8;0;180,9;0;0;180,9;0;0;0;;;;;;
ЦФО;Брянская область;3;324;44,4;107,9;0;2;44;13;38;74,7;680;50;4273,9;0;0;4273,9
ЦФО;Брянская область;4;55,5;4;28,5;0;0;8;0;2;13;;;;;;
ЦФО;Брянская область;5;129313,5;31262,4;48874,5;0;440,3;12973,3;3654,7;9610,7;22497,6;;;;;;
ЦФО;Брянская область;6;4588,5;561,7;2420,1;0;0;486,6;789,8;65,3;265;;;;;;
ЦФО;Брянская область;7;5161,6;200,6;2884,5;0;0;625,6;0;46,6;1404,3;;;;;;
ЦФО;Брянская область;8;67852,7;10487,4;33463,7;0;397,6;2143,4;0;2016,4;19344,2;;;;;;
ЦФО;Брянская область;9;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Брянская область;10;61460,8;20775;15410,8;0;42,7;10829,9;3654,7;7594,3;3153,4;;;;;;
ЦФО;Брянская область;11;1395,2;0;495,2;0;0;0;0;0;900;;;;;;
ЦФО;Брянская область;12;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Брянская область;13;3766,4;200,6;2389,3;0;0;625,6;0;46,6;504,3;;;;;;
ЦФО;Владимирская область;3;35,5;10;1;0;0;2;2;6;14,5;67;67;92,5;0;80,1;12,4
ЦФО;Владимирская область;4;2;0;0;0;0;0;0;1;1;;;;;;
ЦФО;Владимирская область;5;9708,8;3386,2;117;0;0;500,7;344;3022;2338,9;;;;;;
ЦФО;Владимирская область;6;773,7;67,3;117;0;0;0;0;163,4;426;;;;;;
ЦФО;Владимирская область;7;679,5;0;0;0;0;0;0;615,5;64;;;;;;
ЦФО;Владимирская область;8;6044,5;1792;0;0;0;472,3;0;2962,2;818;;;;;;
ЦФО;Владимирская область;9;1,7;1,7;0;0;0;0;0;0;0;;;;;;
ЦФО;Владимирская область;10;3662,6;1592,5;117;0;0;28,4;344;59,8;1520,9;;;;;;
ЦФО;Владимирская область;11;610,9;0;0;0;0;0;0;610,9;0;;;;;;
ЦФО;Владимирская область;12;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Владимирская область;13;68,6;0;0;0;0;0;0;4,6;64;;;;;;
ЦФО;Воронежская область;3;281;34,5;44;7;18;44;1;33;99,5;307;191,5;1323,9;6,2;2,5;1321,4
ЦФО;Воронежская область;4;2782,9;1;2529,7;0;107,2;142;1;1;1;;;;;;
ЦФО;Воронежская область;5;75063,5;13705,7;14077,7;2174,8;3949,9;13215,7;106;5716,7;22117;;;;;;
ЦФО;Воронежская область;6;5179;1714,7;1526,8;46,5;0;1888,9;0;0,6;1,5;;;;;;
ЦФО;Воронежская область;7;7445,7;256;6795,5;0;107,2;251;12;12;12;;;;;;
ЦФО;Воронежская область;8;45382,6;4687,7;7404,6;2174,8;1993,2;7625,8;0;2654,9;18841,6;;;;;;
ЦФО;Воронежская область;9;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Воронежская область;10;29680,9;9018;6673,1;0;1956,7;5589,9;106;3061,8;3275,4;;;;;;
ЦФО;Воронежская область;11;1136,6;256;769,6;0;0;111;0;0;0;;;;;;
ЦФО;Воронежская область;12;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Воронежская область;13;6309,1;0;6025,9;0;107,2;140;12;12;12;;;;;;
ЦФО;Ивановская область;3;21;4;3;0;0;1;0;4;9;0;0;0;0;0;0
ЦФО;Ивановская область;4;1;0;1;0;0;0;0;0;0;;;;;;
ЦФО;Ивановская область;5;5551,7;1771,4;525,5;0;0;204,6;0;487,3;2562,9;;;;;;
ЦФО;Ивановская область;6;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Ивановская область;7;89;0;89;0;0;0;0;0;0;;;;;;
ЦФО;Ивановская область;8;1452;497;275;0;0;0;0;0;680;;;;;;
ЦФО;Ивановская область;9;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Ивановская область;10;4099,7;1274,4;250,5;0;0;204,6;0;487,3;1882,9;;;;;;
ЦФО;Ивановская область;11;89;0;89;0;0;0;0;0;0;;;;;;
ЦФО;Ивановская область;12;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Ивановская область;13;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Калужская область;3;887;168,4;51,8;0;22,3;121;103,2;163,6;256,7;105;105;6912,5;0;2304;7932,5
ЦФО;Калужская область;4;165,2;4,5;92,6;0;0,6;5,5;9;8,8;44,2;;;;;;
ЦФО;Калужская область;5;630268,4;227714,9;53385,3;0;19082,9;44476,1;40154,4;136277,5;109177,3;;;;;;
ЦФО;Калужская область;6;20358,6;6418,8;1486;0;1915,3;2159,3;5288,2;111,2;2979,8;;;;;;
ЦФО;Калужская область;7;22999,7;1318,6;12350,8;0;137,4;1468,1;1092,6;5330,5;1301,7;;;;;;
ЦФО;Калужская область;8;62643,9;18539,1;0;0;0;7396,3;10785,5;4849,1;21073,9;;;;;;
ЦФО;Калужская область;9;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Калужская область;10;567624,5;209175,8;53385,3;0;19082,9;37079,8;29368,9;131428,4;88103,4;;;;;;
ЦФО;Калужская область;11;3339,9;611,3;1212,7;0;0;209,4;841,3;62,4;402,8;;;;;;
ЦФО;Калужская область;12;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Калужская область;13;19659,8;707,3;11138,1;0;137,4;1258,7;251,3;5268,1;898,9;;;;;;
ЦФО;Костромская область;3;131,8;31,4;40,1;0;1;12,3;12,9;9,5;24,6;229;225,3;3004;0;1115;1891,8
ЦФО;Костромская область;4;24,9;1,9;9,2;0;0;1;0,3;11;1,5;;;;;;
ЦФО;Костромская область;5;46148,8;17194,3;12051,7;0;369,4;3679,1;5265,8;1661,8;5926,7;;;;;;
ЦФО;Костромская область;6;9865;3202,9;3115,5;0;19;236,6;1974,2;1289,4;27,4;;;;;;
ЦФО;Костромская область;7;2639,1;241;1602,7;0;0;65,1;71,5;411,5;247,3;;;;;;
ЦФО;Костромская область;8;28000,9;9864,3;8229,9;0;310,4;1404,3;4213,7;1477,3;2501;;;;;;
ЦФО;Костромская область;9;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Костромская область;10;18147,9;7330;3821,8;0;59;2274,8;1052,1;184,5;3425,7;;;;;;
ЦФО;Костромская область;11;795,7;65;292,9;0;0;0;71,5;133,2;233,1;;;;;;
ЦФО;Костромская область;12;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Костромская область;13;1843,4;176;1309,8;0;0;65,1;0;278,3;14,2;;;;;;
ЦФО;Курская область;3;289,8;50;127;0;4;53;7;34;14,8;1626;871;9780,7;0;385;9395,7
ЦФО;Курская область;4;23,1;1,5;15,3;0;1;2;0;1;2,3;;;;;;
ЦФО;Курская область;5;106029;26425,5;52621,5;0;795,1;13474,5;1193,5;8777,7;2741,2;;;;;;
ЦФО;Курская область;6;4392,1;1886,5;1959,3;0;0;485,8;0;60,5;0;;;;;;
ЦФО;Курская область;7;4731,3;54,9;4044,9;0;39,9;379;0;42,8;169,8;;;;;;
ЦФО;Курская область;8;58098,8;10376,2;40106,6;0;555,1;4917,1;0;1487,3;656,5;;;;;;
ЦФО;Курская область;9;2671,9;905,8;525,5;0;0;167,4;936,8;136,4;0;;;;;;
ЦФО;Курская область;10;45258,3;15143,5;11989,4;0;240;8390;256,7;7154;2084,7;;;;;;
ЦФО;Курская область;11;3692;0;3313;0;0;379;0;0;0;;;;;;
ЦФО;Курская область;12;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Курская область;13;1039,3;54,9;731,9;0;39,9;0;0;42,8;169,8;;;;;;
ЦФО;Липецкая область;3;133,1;18,1;54;0;3;18;0;14;26;196;52,1;1626,3;0;937;771,2
ЦФО;Липецкая область;4;22,8;1,3;17;0;0;2;0;0,5;2;;;;;;
ЦФО;Липецкая область;5;42056,3;10092,5;18389,3;0;679,7;3063,8;0;3337,7;6493,3;;;;;;
ЦФО;Липецкая область;6;4204,3;480;3079,5;0;0;40,2;0;249,4;355,2;;;;;;
ЦФО;Липецкая область;7;3854;176,3;3116,6;0;0;177,6;0;87,5;296;;;;;;
ЦФО;Липецкая область;8;28324,2;6361,3;12043,6;0;658,2;1442,8;0;2970,7;4847,6;;;;;;
ЦФО;Липецкая область;9;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Липецкая область;10;13732,1;3731,2;6345,7;0;21,5;1621;0;367;1645,7;;;;;;
ЦФО;Липецкая область;11;642,9;0;481,1;0;0;74,3;0;87,5;0;;;;;;
ЦФО;Липецкая область;12;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Липецкая область;13;3211,1;176,3;2635,5;0;0;103,3;0;0;296;;;;;;
ЦФО;Москва;3;3919,4;500,8;1051,9;24,6;153,3;679,1;29;894,4;586,3;12322;5666,4;18564,8;1728,8;1304,7;15105,3
ЦФО;Москва;4;727,3;44,3;506,2;5,7;14,2;38,7;1,9;72,4;43,9;;;;;;
ЦФО;Москва;5;3675101,4;731201,5;808616,6;28030,3;112061,7;435782,8;14917,9;860075,6;684415;;;;;;
ЦФО;Москва;6;688684,2;58630,8;19635,8;892,4;363,1;33565,3;74,5;573318,2;2204,1;;;;;;
ЦФО;Москва;7;311480,1;47109,5;183267,1;3007,3;6039,6;11634;455,5;32397,8;27569,3;;;;;;
ЦФО;Москва;8;2124867,5;361205,7;396729,3;18839,1;41784,3;284076,2;1254,4;693793,8;327184,7;;;;;;
ЦФО;Москва;9;49766,7;3461,7;2284,8;50,6;96,3;442,9;0;631,6;42798,8;;;;;;
ЦФО;Москва;10;1500467,2;366534,1;409602,5;9140,6;70181,1;151263,7;13663,5;165650,2;314431,5;;;;;;
ЦФО;Москва;11;147495,2;6468,7;91915,1;1716,9;2863,6;6786,7;10,7;24154;13579,5;;;;;;
ЦФО;Москва;12;2093,4;6,9;93,2;0;0;0;0;17;1976,3;;;;;;
ЦФО;Москва;13;161891,5;40633,9;91258,8;1290,4;3176;4847,3;444,8;8226,8;12013,5;;;;;;
ЦФО;Московская область;3;7521,5;1360;360;15,3;50,2;1617,7;2568,4;239,9;1310;3141;3378,8;20769,8;0;3035,3;17933
ЦФО;Московская область;4;327,1;8,5;191,8;1;1,1;15;1;30;78,7;;;;;;
ЦФО;Московская область;5;986435;205880,7;228016,2;7880,8;32616;114400,1;14725;99134,7;283781,5;;;;;;
ЦФО;Московская область;6;20902,5;7538,8;4847,2;0;533;1294,5;55,3;3139,3;3494,4;;;;;;
ЦФО;Московская область;7;58028,7;2880,3;29159,7;0,1;71,5;5714,1;163,9;8303,5;11735,6;;;;;;
ЦФО;Московская область;8;565531,9;102721,7;99511,3;7880,8;22571,3;64302;5093,4;38872,6;224578,8;;;;;;
ЦФО;Московская область;9;100;0;0;0;0;0;0;0;100;;;;;;
ЦФО;Московская область;10;420803,1;103159;128504,9;0;10044,7;50098,1;9631,6;60262,1;59102,7;;;;;;
ЦФО;Московская область;11;14381,7;402;7402,5;0,1;0,2;464,1;0;3606,3;2506,5;;;;;;
ЦФО;Московская область;12;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Московская область;13;43647;2478,3;21757,2;0;71,3;5250;163,9;4697,2;9229,1;;;;;;
ЦФО;Орловская область;3;153,4;41,1;70,8;0;2;4;0;13,5;22;91;77,9;1235;0;795;440
ЦФО;Орловская область;4;31;2,2;26,3;0,1;0;0,1;0;0;2,3;;;;;;
ЦФО;Орловская область;5;47190,7;18078,8;18817,4;0;616,3;1766;0;3454,6;4457,6;;;;;;
ЦФО;Орловская область;6;3543,1;1691;1351,6;0;0;0;0;205,3;295,2;;;;;;
ЦФО;Орловская область;7;3127;501,5;2154,3;48,6;0;36,3;0;0;386,3;;;;;;
ЦФО;Орловская область;8;29664,7;11307,4;13048,8;0;0;0;0;2657,8;2650,7;;;;;;
ЦФО;Орловская область;9;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Орловская область;10;17526;6771,4;5768,6;0;616,3;1766;0;796,8;1806,9;;;;;;
ЦФО;Орловская область;11;1180;0;1078,7;0;0;0;0;0;101,3;;;;;;
ЦФО;Орловская область;12;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Орловская область;13;1947;501,5;1075,6;48,6;0;36,3;0;0;285;;;;;;
ЦФО;Рязанская область;3;77,1;10,7;16,6;1;1;10,8;12;7;18;81;20,6;138,8;0;956;316,9
ЦФО;Рязанская область;4;12,2;1;7,6;0;0;1;0;1;1,6;;;;;;
ЦФО;Рязанская область;5;27646;6159,3;5599,1;140,8;159,1;7083,2;3697,8;1621,1;3185,6;;;;;;
ЦФО;Рязанская область;6;176,8;110;0;66,8;0;0;0;0;0;;;;;;
ЦФО;Рязанская область;7;1668;190;998,1;0;0;144;0;85;250,9;;;;;;
ЦФО;Рязанская область;8;9456,2;2268,1;3380,4;0;0;1416,9;0;626,1;1764,7;;;;;;
ЦФО;Рязанская область;9;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Рязанская область;10;18189,8;3891,2;2218,7;140,8;159,1;5666,3;3697,8;995;1420,9;;;;;;
ЦФО;Рязанская область;11;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Рязанская область;12;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Рязанская область;13;1668;190;998,1;0;0;144;0;85;250,9;;;;;;
ЦФО;Смоленская область;3;8;4;3;0;0;0;0;0;1;0;0;10;0;0;121
ЦФО;Смоленская область;4;5,3;2;3,3;0;0;0;0;0;0;;;;;;
ЦФО;Смоленская область;5;898;685;153;0;0;0;0;0;60;;;;;;
ЦФО;Смоленская область;6;258;105;153;0;0;0;0;0;0;;;;;;
ЦФО;Смоленская область;7;338;105;233;0;0;0;0;0;0;;;;;;
ЦФО;Смоленская область;8;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Смоленская область;9;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Смоленская область;10;898;685;153;0;0;0;0;0;60;;;;;;
ЦФО;Смоленская область;11;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Смоленская область;12;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Смоленская область;13;338;105;233;0;0;0;0;0;0;;;;;;
ЦФО;Тамбовская область;3;251,3;45,6;107,4;6;2;26,7;10;12,6;41;506;412;2503,5;0;1962;542,5
ЦФО;Тамбовская область;4;23,7;0;20,4;0;0,2;2,2;0;0;0,9;;;;;;
ЦФО;Тамбовская область;5;66531,3;20796,8;27678,5;2052;439,9;4308;2684,8;2094,4;6476,9;;;;;;
ЦФО;Тамбовская область;6;41781,3;11564,6;16694,1;2052;439,9;2200,3;2184,8;1587,1;5058,5;;;;;;
ЦФО;Тамбовская область;7;1515,1;0;1053,3;0;21;301,6;0;0;139,2;;;;;;
ЦФО;Тамбовская область;8;31370,5;8551,4;14592,1;1668;388,5;1096,3;0;1129,3;3944,9;;;;;;
ЦФО;Тамбовская область;9;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Тамбовская область;10;35160,8;12245,4;13086,4;384;51,4;3211,7;2684,8;965,1;2532;;;;;;
ЦФО;Тамбовская область;11;451,5;0;451,5;0;0;0;0;0;0;;;;;;
ЦФО;Тамбовская область;12;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Тамбовская область;13;1063,6;0;601,8;0;21;301,6;0;0;139,2;;;;;;
ЦФО;Тверская область;3;155;31;34,8;0,1;0;43,6;0;14,2;31,3;28;4;1417,5;0;0;1417,5
ЦФО;Тверская область;4;18,7;1,5;7,5;0,2;0;1;0;2,5;6;;;;;;
ЦФО;Тверская область;5;40338,5;12930,4;8316,8;25,9;0;7190;0;3723,8;8151,6;;;;;;
ЦФО;Тверская область;6;949,7;315,4;15,2;0;0;244,6;0;2,6;371,9;;;;;;
ЦФО;Тверская область;7;1790,5;152,9;577,2;44,1;0;233,3;0;263,2;519,8;;;;;;
ЦФО;Тверская область;8;30315,3;10447;5351;25,9;0;3706;0;3398,6;7386,8;;;;;;
ЦФО;Тверская область;9;0;0;0;0;0;0;0;0;0;;;;;;
