"FO_name";"Subj_Name";"Col_num";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12";"13";"14";"15";"16";"17";"18";"19";"20";"21";"22";"23";"24";"25";"26";"27";"28";"29";"30";"31";"32";"33";"34";"35";"36";"37";"38";"39";"40";"41";"42";"43";"44";"45";"46";"47";"48";"49";"50";"51";"52"
"ПФО";"Саратовская область";3;3,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"ПФО";"Саратовская область";4;3,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"ПФО";"Саратовская область";5;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"ПФО";"Саратовская область";6;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"ПФО";"Саратовская область";7;3,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"ПФО";"Саратовская область";8;2,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"ПФО";"Саратовская область";9;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"ПФО";"Саратовская область";10;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"ПФО";"Удмуртская Республика";3;13,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"ПФО";"Удмуртская Республика";4;8,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"ПФО";"Удмуртская Республика";5;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"ПФО";"Удмуртская Республика";6;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"ПФО";"Удмуртская Республика";7;8,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"ПФО";"Удмуртская Республика";8;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"ПФО";"Удмуртская Республика";9;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"ПФО";"Удмуртская Республика";10;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"ПФО";"Ульяновская область";3;1,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"ПФО";"Ульяновская область";4;1,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"ПФО";"Ульяновская область";5;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"ПФО";"Ульяновская область";6;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"ПФО";"Ульяновская область";7;1,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"ПФО";"Ульяновская область";8;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"ПФО";"Ульяновская область";9;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"ПФО";"Ульяновская область";10;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"ПФО";"Чувашская Республика — Чувашия";3;1,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"ПФО";"Чувашская Республика — Чувашия";4;1,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"ПФО";"Чувашская Республика — Чувашия";5;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"ПФО";"Чувашская Республика — Чувашия";6;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"ПФО";"Чувашская Республика — Чувашия";7;3,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"ПФО";"Чувашская Республика — Чувашия";8;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"ПФО";"Чувашская Республика — Чувашия";9;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"ПФО";"Чувашская Республика — Чувашия";10;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Архангельская область";3;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Архангельская область";4;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Архангельская область";5;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Архангельская область";6;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Архангельская область";7;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Архангельская область";8;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Архангельская область";9;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Архангельская область";10;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Вологодская область";3;1,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Вологодская область";4;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Вологодская область";5;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Вологодская область";6;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Вологодская область";7;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Вологодская область";8;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Вологодская область";9;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Вологодская область";10;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Калининградская область";3;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Калининградская область";4;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Калининградская область";5;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Калининградская область";6;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Калининградская область";7;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Калининградская область";8;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Калининградская область";9;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Калининградская область";10;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Ленинградская область";3;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Ленинградская область";4;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Ленинградская область";5;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Ленинградская область";6;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Ленинградская область";7;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Ленинградская область";8;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Ленинградская область";9;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Ленинградская область";10;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Мурманская область";3;2,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Мурманская область";4;2,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Мурманская область";5;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Мурманская область";6;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Мурманская область";7;1,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Мурманская область";8;1,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Мурманская область";9;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Мурманская область";10;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Ненецкий автономный округ";3;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Ненецкий автономный округ";4;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Ненецкий автономный округ";5;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Ненецкий автономный округ";6;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Ненецкий автономный округ";7;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Ненецкий автономный округ";8;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
"СЗФО";"Ненецкий автономный округ";9;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000;,000
