FO_name;Subj_Name;Col_num;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31
СЗФО;Калининградская область;6;83;15;9;2;1;44;3;5;0;1;32;1;2;0;10;10;0;0;0;0;4;3;0;3;0;1;0;5;1;;
СЗФО;Калининградская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СЗФО;Калининградская область;8;5;1;0;0;1;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;;
СЗФО;Калининградская область;9;34;6;5;0;0;23;3;3;0;0;16;1;0;0;1;1;0;0;0;0;2;1;0;0;0;1;0;1;0;;
СЗФО;Калининградская область;10;117;5;1;1;0;4;0;0;0;0;0;0;4;0;10;2;8;0;0;0;18;9;9;0;8;17;3;19;33;;
СЗФО;Калининградская область;11;44;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;1;0;1;4;4;0;0;1;4;1;1;29;;
СЗФО;Калининградская область;12;67;9;2;6;0;0;0;0;0;0;0;0;0;0;37;32;5;0;0;0;21;18;1;0;0;0;0;0;0;;
СЗФО;Калининградская область;13;51;0;0;0;0;0;0;0;0;0;0;0;0;0;32;27;5;0;0;0;19;11;0;0;0;0;0;0;0;;
СЗФО;Калининградская область;14;777;107;21;31;2;50;1;8;0;0;20;6;15;0;106;98;8;0;0;0;136;99;2;2;24;65;8;117;162;;
СЗФО;Калининградская область;15;860,2;121,6;30,7;28,9;2;83,6;2,5;8;0;5;34;11,3;22,8;0;107,6;84,1;24,5;4;1;2;177;82,7;18,3;1;26,6;87,3;6,2;114,3;131;;
СЗФО;Ленинградская область;3;555;36;7;24;1;132;0;11;0;6;38;11;66;0;77;47;30;0;0;0;44;34;10;1;5;44;0;69;147;121;36
СЗФО;Ленинградская область;4;392;34;7;22;1;131;0;11;0;6;38;11;65;0;56;45;11;0;0;0;42;33;9;1;4;10;0;52;62;;
СЗФО;Ленинградская область;5;9;2;1;1;0;6;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;
СЗФО;Ленинградская область;6;73;5;1;3;1;51;0;10;0;1;38;1;1;0;0;0;0;0;0;0;4;4;0;1;0;0;0;1;11;;
СЗФО;Ленинградская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СЗФО;Ленинградская область;8;5;1;1;0;0;3;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;
СЗФО;Ленинградская область;9;40;3;1;2;0;33;0;8;0;3;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;
СЗФО;Ленинградская область;10;84;0;0;0;0;1;0;0;0;0;0;0;1;0;16;2;14;0;0;0;2;1;1;0;1;14;0;12;38;;
СЗФО;Ленинградская область;11;39;2;0;2;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;10;0;5;17;;
СЗФО;Ленинградская область;12;56;2;1;1;0;0;0;0;0;0;0;0;0;0;42;27;15;0;0;0;12;12;0;0;0;0;0;0;0;;
СЗФО;Ленинградская область;13;20;2;0;2;0;0;0;0;0;0;0;0;0;0;12;0;9;0;0;0;6;6;0;0;0;0;0;0;0;;
СЗФО;Ленинградская область;14;384;24;3;15;1;106;0;8;0;1;30;9;58;0;39;19;20;0;0;0;30;27;2;1;0;23;0;45;116;;
СЗФО;Ленинградская область;15;324,4;21;3;11;1;99,2;0;11;0;5,5;28,7;10;44;0;10;3;7;0;0;0;28;18;10;1;3,5;14;0;43,2;104,5;;
СЗФО;Мурманская область;3;281;45;12;13;4;40;0;4;0;0;15;17;4;0;3;2;1;0;0;0;12;8;4;1;8;33;9;73;57;10;0
СЗФО;Мурманская область;4;230;45;12;13;4;39;0;4;0;0;15;17;3;0;3;2;1;0;0;0;12;8;4;1;4;30;6;70;20;;
СЗФО;Мурманская область;5;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СЗФО;Мурманская область;6;28;5;2;1;1;20;0;4;0;0;15;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;;
СЗФО;Мурманская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СЗФО;Мурманская область;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СЗФО;Мурманская область;9;17;4;2;1;1;12;0;4;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;
СЗФО;Мурманская область;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;1;3;10;;
СЗФО;Мурманская область;11;16;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;14;;
СЗФО;Мурманская область;12;7;5;1;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;;
СЗФО;Мурманская область;13;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СЗФО;Мурманская область;14;196;28;6;9;1;34;0;2;0;0;14;16;2;0;2;2;0;0;0;0;4;4;0;0;0;33;4;69;22;;
СЗФО;Мурманская область;15;264;44;10;13;4;40;0;4;0;0;15;17;4;0;3;2;1;0;0;0;6;2;4;6;8;28;9;72;48;;
СЗФО;Ненецкий автономный округ;3;7;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0
СЗФО;Ненецкий автономный округ;4;6;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;;
СЗФО;Ненецкий автономный округ;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СЗФО;Ненецкий автономный округ;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СЗФО;Ненецкий автономный округ;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СЗФО;Ненецкий автономный округ;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СЗФО;Ненецкий автономный округ;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СЗФО;Ненецкий автономный округ;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;
СЗФО;Ненецкий автономный округ;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СЗФО;Ненецкий автономный округ;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СЗФО;Ненецкий автономный округ;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СЗФО;Ненецкий автономный округ;14;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;;
СЗФО;Ненецкий автономный округ;15;4,8;2;0,5;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1,8;;
СЗФО;Новгородская область;3;473;62;18;23;1;66;0;6;0;8;15;10;23;4;61;51;7;0;0;0;66;47;16;0;15;40;0;73;90;11;30
СЗФО;Новгородская область;4;344;54;18;20;1;66;0;6;0;8;15;10;23;4;51;47;1;0;0;0;58;46;9;0;11;19;0;49;36;;
СЗФО;Новгородская область;5;10;0;0;0;0;9;0;3;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;
СЗФО;Новгородская область;6;31;7;5;0;1;20;0;3;0;2;15;0;0;0;2;2;0;0;0;0;1;1;0;0;0;1;0;0;0;;
СЗФО;Новгородская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СЗФО;Новгородская область;8;6;0;0;0;0;5;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;
СЗФО;Новгородская область;9;21;2;1;0;0;19;0;3;0;3;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СЗФО;Новгородская область;10;79;4;0;1;0;0;0;0;0;0;0;0;0;0;7;4;3;0;0;0;7;1;6;0;2;21;0;13;25;;
СЗФО;Новгородская область;11;30;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;1;0;1;0;0;11;11;;
СЗФО;Новгородская область;12;55;4;1;3;0;0;0;0;0;0;0;0;0;0;24;23;0;0;0;0;27;27;1;0;0;0;0;0;0;;
СЗФО;Новгородская область;13;18;0;0;0;0;0;0;0;0;0;0;0;0;0;11;10;0;0;0;0;7;6;1;0;0;0;0;0;0;;
СЗФО;Новгородская область;14;304;41;6;12;1;37;0;4;0;2;7;8;14;2;39;37;0;0;0;0;33;29;0;0;9;28;0;54;63;;
СЗФО;Новгородская область;15;427,9;46,5;11,2;14,2;1;54;1;6;0;7;11;9;18;2;61;50;7;0;0;0;107,4;96;4;0;10,5;35,5;0;32;81;;
СЗФО;Псковская область;3;601;62;10;21;6;149;3;8;0;2;17;4;115;0;31;25;2;0;0;0;83;31;34;0;5;37;0;57;177;134;51
СЗФО;Псковская область;4;384;59;10;20;5;148;3;8;0;2;17;4;114;0;29;24;2;0;0;0;56;27;6;0;4;25;0;37;26;;
СЗФО;Псковская область;5;3;0;0;0;0;3;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СЗФО;Псковская область;6;35;10;2;3;0;23;0;7;0;0;14;0;2;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;;
СЗФО;Псковская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СЗФО;Псковская область;8;2;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СЗФО;Псковская область;9;17;3;1;2;0;14;0;3;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СЗФО;Псковская область;10;109;3;0;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;13;3;9;0;0;2;0;3;86;;
СЗФО;Псковская область;11;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;13;0;0;8;0;14;20;;
СЗФО;Псковская область;12;47;20;3;12;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;24;8;1;0;0;0;0;0;0;;
СЗФО;Псковская область;13;21;2;0;1;0;0;0;0;0;0;0;0;0;0;10;9;0;0;0;0;9;4;3;0;0;0;0;0;0;;
СЗФО;Псковская область;14;305;31;2;12;2;37;3;4;0;1;11;1;17;0;28;22;1;0;0;0;26;9;1;0;0;14;0;29;140;;
СЗФО;Псковская область;15;134;16;3,5;7,5;3;28;3;0;0;1;2;0;22;0;1;0;0;0;0;0;15,5;6,5;8;0;2;8;0;10;53,5;;
СЗФО;Республика Карелия;3;666;42;17;16;1;115;0;2;0;0;4;1;108;0;56;32;24;0;0;0;100;93;5;0;10;121;8;83;131;31;17
СЗФО;Республика Карелия;4;509;40;16;14;1;112;0;2;0;0;4;1;105;0;49;31;18;0;0;0;98;93;3;0;5;78;6;67;54;;
СЗФО;Республика Карелия;5;2;0;0;0;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СЗФО;Республика Карелия;6;15;4;2;1;0;5;0;1;0;0;4;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;;
СЗФО;Республика Карелия;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СЗФО;Республика Карелия;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СЗФО;Республика Карелия;9;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СЗФО;Республика Карелия;10;117;1;0;0;0;2;0;0;0;0;0;0;2;0;7;1;6;0;0;0;2;0;2;0;4;40;1;12;48;;
СЗФО;Республика Карелия;11;29;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;21;;
СЗФО;Республика Карелия;12;59;3;1;1;0;0;0;0;0;0;0;0;0;0;13;7;6;0;0;0;43;43;0;0;0;0;0;0;0;;
СЗФО;Республика Карелия;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;0;0;0;7;7;0;0;0;0;0;0;0;;
СЗФО;Республика Карелия;14;523;31;14;13;0;96;0;1;0;0;3;1;91;0;39;25;14;0;0;0;56;54;2;0;1;106;7;76;111;;
СЗФО;Республика Карелия;15;520,1;35;12;12;1;55,7;11;0,3;0;0;0,8;0,2;43,4;0;56;32;24;0;0;0;114,6;107,6;5;0;6,8;56;6,5;75,5;114;;
СЗФО;Республика Коми;3;1119;133;28;50;3;55;3;5;0;0;0;2;41;4;224;179;28;3;1;1;163;95;15;0;36;76;11;164;254;27;63
СЗФО;Республика Коми;4;798;122;27;46;3;55;3;5;0;0;0;2;41;4;190;167;8;1;1;0;150;88;11;0;32;48;0;130;70;;
СЗФО;Республика Коми;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СЗФО;Республика Коми;6;27;15;5;4;0;5;2;1;0;0;0;1;1;0;2;2;0;0;0;0;4;0;0;0;0;0;0;0;1;;
СЗФО;Республика Коми;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СЗФО;Республика Коми;8;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СЗФО;Республика Коми;9;8;3;2;1;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;3;0;0;0;0;0;0;0;0;;
СЗФО;Республика Коми;10;170;10;1;4;0;0;0;0;0;0;0;0;0;0;26;8;13;1;0;1;6;2;2;0;3;13;0;32;79;;
СЗФО;Республика Коми;11;93;1;0;0;0;0;0;0;0;0;0;0;0;0;7;2;7;1;0;0;7;4;2;0;1;8;2;1;65;;
СЗФО;Республика Коми;12;76;5;1;4;0;0;0;0;0;0;0;0;0;0;38;32;4;0;0;0;33;28;0;0;0;0;0;0;0;;
СЗФО;Республика Коми;13;34;3;1;1;1;0;0;0;0;0;0;0;0;0;24;17;4;0;0;0;7;5;0;0;0;0;0;0;0;;
СЗФО;Республика Коми;14;678;80;10;28;2;28;3;3;0;0;0;0;18;4;167;140;12;1;1;0;50;36;1;0;8;61;7;119;157;;
СЗФО;Республика Коми;15;839,5;101,5;13;35,5;2;29,5;3;4;0;0;0;0;18,5;4;215;170;26;2;1;0;125,3;59,3;12;0;29,5;47;4;123,7;162;;
СЗФО;Санкт-Петербург;3;6539;587;78;157;30;2367;22;168;13;398;892;226;418;230;34;34;0;5;5;0;449;180;17;102;279;567;87;1236;826;1210;166
СЗФО;Санкт-Петербург;4;5403;574;73;150;28;2345;22;168;13;398;892;226;396;230;27;18;0;5;5;0;400;177;9;98;230;417;33;987;287;;
СЗФО;Санкт-Петербург;5;526;38;11;16;1;462;9;102;7;300;37;0;3;4;0;0;0;0;0;0;0;0;0;16;0;3;0;7;0;;
СЗФО;Санкт-Петербург;6;1388;120;19;44;5;1123;9;51;6;80;777;45;32;123;5;5;0;0;0;0;15;11;0;32;6;14;0;58;15;;
СЗФО;Санкт-Петербург;7;4;2;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;
СЗФО;Санкт-Петербург;8;308;24;8;9;1;273;8;79;8;174;3;0;0;1;0;0;0;0;0;0;0;0;0;8;0;0;0;2;1;;
СЗФО;Санкт-Петербург;9;734;57;14;17;5;649;7;68;1;144;395;3;3;28;0;0;0;0;0;0;1;0;0;3;1;1;0;17;5;;
СЗФО;Санкт-Петербург;10;577;10;0;2;2;19;0;0;0;0;0;0;19;0;2;0;0;0;0;0;24;0;8;0;22;77;34;140;249;;
СЗФО;Санкт-Петербург;11;171;3;1;1;0;3;0;0;0;0;0;0;3;0;2;0;0;0;0;0;9;0;0;2;7;37;12;14;82;;
СЗФО;Санкт-Петербург;12;196;31;7;16;3;0;0;0;0;0;0;0;0;0;11;11;0;0;0;0;154;60;0;0;0;0;0;0;0;;
СЗФО;Санкт-Петербург;13;71;8;0;3;3;0;0;0;0;0;0;0;0;0;12;12;0;0;0;0;51;14;2;0;0;0;0;0;0;;
СЗФО;Санкт-Петербург;14;4343;377;40;96;8;1371;12;59;4;164;553;147;279;153;33;33;0;5;5;0;350;124;0;54;114;446;68;1016;509;;
СЗФО;Санкт-Петербург;15;4808,3;489,5;53,2;106,5;28;1516;16;94,7;11;213,2;592,4;156,6;303,1;129;22;18;2;0;0;0;338;46,5;14;31,6;202,5;425,1;44,8;957,8;781;;
СКФО;Кабардино-Балкарская Республика;3;668;66;27;22;1;134;3;10;1;10;44;13;53;0;57;20;37;14;2;6;58;22;26;0;16;75;59;84;105;3;18
СКФО;Кабардино-Балкарская Республика;4;484;55;23;20;1;121;3;10;1;10;44;13;40;0;32;19;12;2;0;0;44;21;13;0;8;57;52;70;43;;
СКФО;Кабардино-Балкарская Республика;5;15;5;2;2;1;8;0;0;1;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;;
СКФО;Кабардино-Балкарская Республика;6;71;8;3;3;0;48;1;3;0;3;34;3;4;0;0;0;0;0;0;0;5;0;0;0;0;0;1;9;0;;
СКФО;Кабардино-Балкарская Республика;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СКФО;Кабардино-Балкарская Республика;8;16;5;2;2;1;9;0;4;1;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;;
СКФО;Кабардино-Балкарская Республика;9;44;2;0;2;0;38;1;6;0;6;25;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3;0;;
СКФО;Кабардино-Балкарская Республика;10;61;2;0;1;0;4;0;0;0;0;0;0;4;0;5;1;4;4;0;0;8;1;7;0;2;13;3;10;10;;
СКФО;Кабардино-Балкарская Республика;11;26;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;3;2;1;13;;
СКФО;Кабардино-Балкарская Республика;12;20;9;4;5;0;0;0;0;0;0;0;0;0;0;6;2;4;0;0;0;5;5;0;0;0;0;0;0;0;;
СКФО;Кабардино-Балкарская Республика;13;17;1;1;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;13;4;9;0;0;0;0;0;0;;
СКФО;Кабардино-Балкарская Республика;14;353;18;5;7;0;73;1;8;0;4;31;9;20;0;20;12;8;0;0;0;10;6;0;0;7;45;54;69;57;;
СКФО;Кабардино-Балкарская Республика;15;345,4;33,1;14,1;13;1;80,8;3;14,6;1;1,4;26,6;7,6;26,6;0;23;15;8;0;0;0;30;9;12;0;10;35,6;59;50;23,9;;
СКФО;Карачаево-Черкесская Республика;3;87;8;1;2;0;38;0;9;0;0;10;15;4;0;0;0;0;0;0;0;0;0;0;0;5;7;0;16;13;34;0
СКФО;Карачаево-Черкесская Республика;4;76;8;1;2;0;38;0;9;0;0;10;15;4;0;0;0;0;0;0;0;0;0;0;0;5;6;0;16;3;;
СКФО;Карачаево-Черкесская Республика;5;4;2;0;2;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СКФО;Карачаево-Черкесская Республика;6;20;3;1;0;0;17;0;7;0;0;9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СКФО;Карачаево-Черкесская Республика;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СКФО;Карачаево-Черкесская Республика;8;4;2;0;2;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СКФО;Карачаево-Черкесская Республика;9;12;2;0;0;0;10;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СКФО;Карачаево-Черкесская Республика;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СКФО;Карачаево-Черкесская Республика;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СКФО;Карачаево-Черкесская Республика;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СКФО;Карачаево-Черкесская Республика;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СКФО;Карачаево-Черкесская Республика;14;68;6;0;2;0;30;0;6;0;0;8;14;2;0;0;0;0;0;0;0;0;0;0;0;2;7;0;16;7;;
СКФО;Карачаево-Черкесская Республика;15;76,5;11;1;2;0;27,2;0;8,5;0;0;7,2;11,5;0;0;0;0;0;0;0;0;0;0;0;0;3,5;7;0;15,8;12;;
СКФО;Республика Дагестан;3;883;57;8;23;1;264;6;28;3;23;83;18;92;11;232;68;1;0;0;0;34;6;0;72;19;68;9;84;44;217;6
СКФО;Республика Дагестан;4;721;56;7;18;1;264;6;28;3;23;83;18;92;11;200;67;1;0;0;0;27;6;0;70;2;20;7;62;13;;
СКФО;Республика Дагестан;5;34;2;1;0;0;29;0;11;2;13;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;;
СКФО;Республика Дагестан;6;223;10;3;4;0;159;6;16;1;9;81;8;34;4;15;10;0;0;0;0;1;1;0;36;0;1;0;1;0;;
СКФО;Республика Дагестан;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СКФО;Республика Дагестан;8;19;1;0;0;0;15;0;7;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;;
СКФО;Республика Дагестан;9;85;3;1;0;0;78;5;17;1;9;46;0;0;0;3;3;0;0;0;0;0;0;0;1;0;0;0;0;0;;
СКФО;Республика Дагестан;10;63;0;0;0;0;0;0;0;0;0;0;0;0;0;32;1;0;0;0;0;5;0;0;0;0;9;0;13;4;;
СКФО;Республика Дагестан;11;29;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;15;1;0;9;1;;
СКФО;Республика Дагестан;12;85;18;2;7;1;0;0;0;0;0;0;0;0;0;56;22;0;0;0;0;11;6;0;0;0;0;0;0;0;;
СКФО;Республика Дагестан;13;26;0;0;0;0;0;0;0;0;0;0;0;0;0;26;12;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СКФО;Республика Дагестан;14;520;32;2;14;0;175;6;9;1;7;52;16;76;8;149;54;0;0;0;0;19;6;0;0;5;49;6;65;20;;
СКФО;Республика Дагестан;15;419;32;4;12,5;1;199;6;23;3;11;72,5;13,5;54;16;73;67;1;0;0;0;0;0;0;1;2;57;9;37;9;;
СКФО;Республика Ингушетия;3;777;15;4;11;0;294;10;43;0;56;146;17;11;11;74;41;25;0;0;0;0;0;0;5;0;126;0;179;84;121;0
СКФО;Республика Ингушетия;4;520;10;3;7;0;294;10;43;0;56;146;17;11;11;52;30;14;0;0;0;0;0;0;5;0;49;0;108;2;;
СКФО;Республика Ингушетия;5;45;2;1;1;0;43;1;11;0;29;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СКФО;Республика Ингушетия;6;198;5;0;5;0;193;9;19;0;27;114;17;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СКФО;Республика Ингушетия;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СКФО;Республика Ингушетия;8;52;3;1;2;0;49;3;16;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СКФО;Республика Ингушетия;9;165;4;0;4;0;161;7;12;0;25;117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СКФО;Республика Ингушетия;10;153;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;0;0;0;0;0;0;0;0;56;0;51;40;;
СКФО;Республика Ингушетия;11;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;13;42;;
СКФО;Республика Ингушетия;12;14;4;2;2;0;0;0;0;0;0;0;0;0;0;10;10;5;0;0;0;0;0;0;0;0;0;0;0;0;;
СКФО;Республика Ингушетия;13;17;2;0;2;0;0;0;0;0;0;0;0;0;0;15;15;10;0;0;0;0;0;0;0;0;0;0;0;0;;
СКФО;Республика Ингушетия;14;472;3;0;3;0;172;2;28;0;31;85;16;3;7;30;15;13;0;0;0;0;0;0;4;0;95;0;157;11;;
СКФО;Республика Ингушетия;15;766;14;3;11;0;286;10;43;0;56;146;20;0;11;74;41;25;0;0;0;0;0;0;5;0;126;0;177;84;;
СКФО;Республика Северная Осетия — Алания;3;518;62;6;12;1;187;3;14;0;6;25;2;113;24;23;8;15;0;0;0;6;1;4;0;8;80;0;52;100;71;0
СКФО;Республика Северная Осетия — Алания;4;380;60;6;7;1;184;3;14;0;6;25;2;110;24;13;8;5;0;0;0;2;0;1;0;8;36;0;22;55;;
СКФО;Республика Северная Осетия — Алания;5;25;7;2;1;0;18;0;11;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СКФО;Республика Северная Осетия — Алания;6;69;9;0;2;1;50;0;2;0;0;24;1;2;21;1;0;1;0;0;0;1;0;0;0;1;5;0;2;0;;
СКФО;Республика Северная Осетия — Алания;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СКФО;Республика Северная Осетия — Алания;8;16;5;0;0;0;10;0;7;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;
СКФО;Республика Северная Осетия — Алания;9;21;3;1;0;0;15;0;6;0;2;7;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;;
СКФО;Республика Северная Осетия — Алания;10;23;1;0;0;0;2;0;0;0;0;0;0;2;0;10;0;9;0;0;0;0;0;0;0;0;8;0;1;1;;
СКФО;Республика Северная Осетия — Алания;11;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;;
СКФО;Республика Северная Осетия — Алания;12;24;15;1;2;1;0;0;0;0;0;0;0;0;0;9;5;4;0;0;0;0;0;0;0;0;0;0;0;0;;
