FO_name;Subj_Name;Col_num;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
УФО;Свердловская область;10;27181;15480;9052;333;2512;0;3916;504;9377;4102;2324;0;0;0;;;;
УФО;Свердловская область;11;3095;2988;2732;0;24;60;172;0;0;0;107;0;0;0;;;;
УФО;Свердловская область;12;1872;1872;898;0;210;0;764;0;0;0;0;0;0;0;;;;
УФО;Тюменская область;3;76394;50739;22949;5593;18207;313;9270;1724;17948;7451;7707;17,16;3,65;0;367;88;49;62
УФО;Тюменская область;4;1344;883;714;0;89;0;80;0;0;0;461;0;0;0;;;;
УФО;Тюменская область;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
УФО;Тюменская область;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
УФО;Тюменская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
УФО;Тюменская область;8;0;33199;13371;3705;14078;280;5470;1673;17515;7451;0;0;0;0;;;;
УФО;Тюменская область;9;2893;1808;1158;0;450;22;178;0;0;0;1085;0;0;0;;;;
УФО;Тюменская область;10;56952;35257;15616;5593;13982;280;5379;1649;17515;7451;4180;0;0;0;;;;
УФО;Тюменская область;11;10120;9210;4861;0;2645;11;1693;75;0;0;910;0;0;0;;;;
УФО;Тюменская область;12;6429;4464;1314;0;1130;0;2020;0;433;0;1532;0;0;0;;;;
УФО;Ханты-Мансийский автономный округ — Югра;3;13156;10948;4525;685;3957;102;2364;596;610;610;1598;3575,45;0,25;0;72;60;0;16
УФО;Ханты-Мансийский автономный округ — Югра;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
УФО;Ханты-Мансийский автономный округ — Югра;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
УФО;Ханты-Мансийский автономный округ — Югра;6;1645;493;40;0;127;0;326;0;0;0;1152;0;0;0;;;;
УФО;Ханты-Мансийский автономный округ — Югра;7;286;0;0;0;0;0;0;0;0;0;286;0;0;0;;;;
УФО;Ханты-Мансийский автономный округ — Югра;8;0;8381;3102;685;3162;102;2015;582;610;610;0;0;0;0;;;;
УФО;Ханты-Мансийский автономный округ — Югра;9;1535;1535;709;0;571;0;255;0;0;0;0;0;0;0;;;;
УФО;Ханты-Мансийский автономный округ — Югра;10;8053;6580;2032;685;2891;102;1555;582;610;610;863;0;0;0;;;;
УФО;Ханты-Мансийский автономный округ — Югра;11;1078;1078;745;0;239;0;94;14;0;0;0;0;0;0;;;;
УФО;Ханты-Мансийский автономный округ — Югра;12;2490;1755;1039;0;256;0;460;0;0;0;735;0;0;0;;;;
УФО;Челябинская область;3;30196;27040;13045;287;9093;214;4688;505;1674;848;1482;13906,41;6088,87;0;234;765;557;11
УФО;Челябинская область;4;2296;2250;1055;0;1108;0;87;54;0;0;46;0;0;0;;;;
УФО;Челябинская область;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
УФО;Челябинская область;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
УФО;Челябинская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
УФО;Челябинская область;8;0;9848;4077;165;3152;167;2452;381;639;415;0;0;0;0;;;;
УФО;Челябинская область;9;3160;3160;1764;0;559;0;837;0;0;0;0;0;0;0;;;;
УФО;Челябинская область;10;12368;9390;3575;0;3667;167;1981;310;1674;848;1304;0;0;0;;;;
УФО;Челябинская область;11;13301;13123;7177;287;4370;47;1529;101;0;0;178;0;0;0;;;;
УФО;Челябинская область;12;1367;1367;529;0;497;0;341;94;0;0;0;0;0;0;;;;
УФО;Ямало-Ненецкий автономный округ;3;13851;11331;8951;325;1830;90;460;0;0;0;2520;3,8;3,8;0;124;150;15;10
УФО;Ямало-Ненецкий автономный округ;4;636;636;276;0;0;90;270;0;0;0;0;0;0;0;;;;
УФО;Ямало-Ненецкий автономный округ;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
УФО;Ямало-Ненецкий автономный округ;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
УФО;Ямало-Ненецкий автономный округ;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
УФО;Ямало-Ненецкий автономный округ;8;0;2161;1060;258;741;90;270;0;0;0;0;0;0;0;;;;
УФО;Ямало-Ненецкий автономный округ;9;6538;6538;6348;0;120;0;70;0;0;0;0;0;0;0;;;;
УФО;Ямало-Ненецкий автономный округ;10;2419;1973;654;0;1232;0;87;0;0;0;446;0;0;0;;;;
УФО;Ямало-Ненецкий автономный округ;11;4894;2820;1949;325;478;90;303;0;0;0;2074;0;0;0;;;;
УФО;Ямало-Ненецкий автономный округ;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Белгородская область;3;8709;4177;2627;563;428;197;925;72;1598;960;2934;7,3;5,9;0;0;698;0;796
ЦФО;Белгородская область;4;63;63;0;0;0;0;63;63;0;0;0;0;0;0;;;;
ЦФО;Белгородская область;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Белгородская область;6;866;866;866;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Белгородская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Белгородская область;8;0;1407;936;0;15;0;456;9;0;0;0;0;0;0;;;;
ЦФО;Белгородская область;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Белгородская область;10;5356;2422;1668;0;244;0;510;63;0;0;2934;0;0;0;;;;
ЦФО;Белгородская область;11;3353;1755;959;563;184;197;415;9;1598;960;0;0;0;0;;;;
ЦФО;Белгородская область;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Брянская область;3;49191;23253;9948;472;6851;0;6454;1661;11076;2491;14862;18,68;3,55;0;20;145;145;6
ЦФО;Брянская область;4;3354;2832;424;0;2296;0;112;0;0;0;522;0;0;0;;;;
ЦФО;Брянская область;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Брянская область;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Брянская область;7;5355;0;0;0;0;0;0;0;0;0;5355;0;0;0;;;;
ЦФО;Брянская область;8;0;16474;7506;472;3736;0;5232;1646;10956;2491;0;0;0;0;;;;
ЦФО;Брянская область;9;4147;3881;1199;0;2333;0;349;0;0;0;266;0;0;0;;;;
ЦФО;Брянская область;10;41658;16207;7311;472;3694;0;5202;1630;10956;2491;14495;0;0;0;;;;
ЦФО;Брянская область;11;2488;2267;980;0;684;0;603;15;120;0;101;0;0;0;;;;
ЦФО;Брянская область;12;898;898;458;0;140;0;300;16;0;0;0;0;0;0;;;;
ЦФО;Владимирская область;3;213;182;104;0;42;0;36;0;0;0;31;2,4;2,4;0;0;0;0;0
ЦФО;Владимирская область;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Владимирская область;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Владимирская область;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Владимирская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Владимирская область;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Владимирская область;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Владимирская область;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Владимирская область;11;213;182;104;0;42;0;36;0;0;0;31;0;0;0;;;;
ЦФО;Владимирская область;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Воронежская область;3;12667;12283;5964;519;2424;324;3571;559;384;104;0;2,65;0,25;0;0;25;0;0
ЦФО;Воронежская область;4;988;988;46;0;642;160;140;0;0;0;0;0;0;0;;;;
ЦФО;Воронежская область;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Воронежская область;6;3;3;0;0;0;0;3;0;0;0;0;0;0;0;;;;
ЦФО;Воронежская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Воронежская область;8;0;8098;3339;0;1467;324;2968;395;0;0;0;0;0;0;;;;
ЦФО;Воронежская область;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Воронежская область;10;7968;7968;3136;0;1403;324;3105;395;0;0;0;0;0;0;;;;
ЦФО;Воронежская область;11;4699;4315;2828;519;1021;0;466;164;384;104;0;0;0;0;;;;
ЦФО;Воронежская область;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Ивановская область;3;5268;1767;992;0;282;493;0;0;0;0;3501;30;17;0;25;0;0;0
ЦФО;Ивановская область;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Ивановская область;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Ивановская область;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Ивановская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Ивановская область;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Ивановская область;9;32;0;0;0;0;0;0;0;0;0;32;0;0;0;;;;
ЦФО;Ивановская область;10;5148;1679;904;0;282;493;0;0;0;0;3469;0;0;0;;;;
ЦФО;Ивановская область;11;88;88;88;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Ивановская область;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Калужская область;3;76194;51833;32744;567;5293;124;13672;1069;19595;3187;4766;15461,86;1,5;0;0;86;0;3
ЦФО;Калужская область;4;2027;1894;601;0;0;0;1293;0;0;0;133;0;0;0;;;;
ЦФО;Калужская область;5;2771;2771;720;0;0;0;2051;0;0;0;0;0;0;0;;;;
ЦФО;Калужская область;6;16984;14394;3807;0;0;0;10587;0;2590;0;0;0;0;0;;;;
ЦФО;Калужская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Калужская область;8;0;16838;5633;85;397;0;10808;761;6932;3127;0;0;0;0;;;;
ЦФО;Калужская область;9;51211;32734;19477;567;488;68;12701;908;15742;2249;2735;0;0;0;;;;
ЦФО;Калужская область;10;14519;8635;6798;0;1480;0;357;71;3853;938;2031;0;0;0;;;;
ЦФО;Калужская область;11;1214;1214;1036;0;118;56;4;0;0;0;0;0;0;0;;;;
ЦФО;Калужская область;12;9250;9250;5433;0;3207;0;610;90;0;0;0;0;0;0;;;;
ЦФО;Костромская область;3;431019;430979;174025;120;1368;0;255586;0;0;0;40;4928,35;0;2923,6;41;274;179;19
ЦФО;Костромская область;4;1;1;0;0;0;0;1;0;0;0;0;0;0;0;;;;
ЦФО;Костромская область;5;1823;1797;587;0;454;0;756;0;0;0;26;0;0;0;;;;
ЦФО;Костромская область;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Костромская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Костромская область;8;0;3822;1090;0;1129;0;1603;0;0;0;0;0;0;0;;;;
ЦФО;Костромская область;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Костромская область;10;430396;430370;173607;0;1245;0;255518;0;0;0;26;0;0;0;;;;
ЦФО;Костромская область;11;507;493;381;120;104;0;8;0;0;0;14;0;0;0;;;;
ЦФО;Костромская область;12;116;116;37;0;19;0;60;0;0;0;0;0;0;0;;;;
ЦФО;Курская область;3;11754;10989;5782;275;1714;681;2812;332;0;0;765;54,56;53,96;0;971;81;0;9
ЦФО;Курская область;4;170;168;0;0;0;0;168;0;0;0;2;0;0;0;;;;
ЦФО;Курская область;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Курская область;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Курская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Курская область;8;0;5604;2588;145;208;617;2191;0;0;0;0;0;0;0;;;;
ЦФО;Курская область;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Курская область;10;5593;5486;2470;145;208;617;2191;205;0;0;107;0;0;0;;;;
ЦФО;Курская область;11;4532;4014;1947;100;1506;64;497;127;0;0;518;0;0;0;;;;
ЦФО;Курская область;12;1629;1489;1365;30;0;0;124;0;0;0;140;0;0;0;;;;
ЦФО;Липецкая область;3;8765;6670;1889;0;1967;0;2814;334;1305;1305;790;14448,9;14447;0;0;178;0;2
ЦФО;Липецкая область;4;140;140;0;0;18;0;122;121;0;0;0;0;0;0;;;;
ЦФО;Липецкая область;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Липецкая область;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Липецкая область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Липецкая область;8;0;355;355;0;0;0;0;0;1179;1179;0;0;0;0;;;;
ЦФО;Липецкая область;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Липецкая область;10;7459;5937;1488;0;1716;0;2733;308;1179;1179;343;0;0;0;;;;
ЦФО;Липецкая область;11;1116;669;369;0;230;0;70;15;0;0;447;0;0;0;;;;
ЦФО;Липецкая область;12;190;64;32;0;21;0;11;11;126;126;0;0;0;0;;;;
ЦФО;Москва;3;196988;138980;88125;1668;26836;2067;21952;2049;45459;29827;12549;623,1;517,37;0;367;1591;1092;862
ЦФО;Москва;4;4690;4521;1990;0;133;0;2398;2;0;0;169;0;0;0;;;;
ЦФО;Москва;5;1151;1151;363;0;275;0;513;71;0;0;0;0;0;0;;;;
ЦФО;Москва;6;8333;8333;7191;0;184;0;958;0;0;0;0;0;0;0;;;;
ЦФО;Москва;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Москва;8;0;54720;27385;1410;15036;14;12285;811;16774;4389;0;0;0;0;;;;
ЦФО;Москва;9;204;0;0;0;0;0;0;0;0;0;204;0;0;0;;;;
ЦФО;Москва;10;164066;108167;67234;1668;19830;1925;19178;1849;45459;29827;10440;0;0;0;;;;
ЦФО;Москва;11;27658;25753;18153;0;5769;14;1817;200;0;0;1905;0;0;0;;;;
ЦФО;Москва;12;5060;5060;2738;0;1237;128;957;0;0;0;0;0;0;0;;;;
ЦФО;Московская область;3;153795;86618;49832;6869;14558;194;22034;5355;43336;19969;23841;21093,13;14,47;0;247;717;145;60
ЦФО;Московская область;4;14186;7965;5053;265;1094;0;1818;222;4692;2000;1529;0;0;0;;;;
ЦФО;Московская область;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Московская область;6;3334;3334;1182;500;1102;0;1050;1050;0;0;0;0;0;0;;;;
ЦФО;Московская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Московская область;8;0;47856;29013;6869;9997;194;8652;1871;23035;5540;0;0;0;0;;;;
ЦФО;Московская область;9;18930;10135;6840;0;59;71;3165;0;8283;0;512;0;0;0;;;;
ЦФО;Московская область;10;114128;58634;30351;5943;11270;123;16890;4974;35053;19969;20441;0;0;0;;;;
ЦФО;Московская область;11;15182;12294;9025;926;1772;0;1497;194;0;0;2888;0;0;0;;;;
ЦФО;Московская область;12;5555;5555;3616;0;1457;0;482;187;0;0;0;0;0;0;;;;
ЦФО;Орловская область;3;4564;3617;1619;30;667;0;1331;0;349;197;598;1,22;0,9;0;233;145;120;51
ЦФО;Орловская область;4;1101;721;288;0;176;0;257;0;349;197;31;0;0;0;;;;
ЦФО;Орловская область;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Орловская область;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Орловская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Орловская область;8;0;74;74;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Орловская область;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Орловская область;10;2921;2530;733;0;556;0;1241;0;299;166;92;0;0;0;;;;
ЦФО;Орловская область;11;1643;1087;886;30;111;0;90;0;50;31;506;0;0;0;;;;
ЦФО;Орловская область;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Рязанская область;3;4660;4650;4117;0;255;0;278;0;0;0;10;0;0;0;0;0;0;0
ЦФО;Рязанская область;4;203;203;156;0;47;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Рязанская область;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Рязанская область;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Рязанская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Рязанская область;8;0;70;51;0;15;0;4;0;0;0;0;0;0;0;;;;
ЦФО;Рязанская область;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Рязанская область;10;2055;2055;1588;0;193;0;274;0;0;0;0;0;0;0;;;;
ЦФО;Рязанская область;11;299;289;223;0;62;0;4;0;0;0;10;0;0;0;;;;
ЦФО;Рязанская область;12;2306;2306;2306;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Смоленская область;3;398;398;398;148;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Смоленская область;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Смоленская область;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Смоленская область;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Смоленская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Смоленская область;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Смоленская область;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Смоленская область;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Смоленская область;11;250;250;250;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Смоленская область;12;148;148;148;148;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Тамбовская область;3;34791;27557;20818;1079;2862;0;3877;0;3477;0;3757;1493,02;10;0;315;0;0;15
ЦФО;Тамбовская область;4;19945;16056;12765;0;0;0;3291;0;3477;0;412;0;0;0;;;;
ЦФО;Тамбовская область;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Тамбовская область;6;18010;14533;11242;0;0;0;3291;0;3477;0;0;0;0;0;;;;
ЦФО;Тамбовская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Тамбовская область;8;0;1010;988;107;18;0;4;0;0;0;0;0;0;0;;;;
ЦФО;Тамбовская область;9;554;554;440;0;0;0;114;0;0;0;0;0;0;0;;;;
ЦФО;Тамбовская область;10;27539;20348;15058;0;1541;0;3749;0;3477;0;3714;0;0;0;;;;
ЦФО;Тамбовская область;11;6698;6655;5320;1079;1321;0;14;0;0;0;43;0;0;0;;;;
ЦФО;Тамбовская область;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Тверская область;3;16336;10489;7118;146;1613;0;1758;0;5273;2723;574;7276,53;0;0;44;0;0;2
ЦФО;Тверская область;4;241;50;0;0;50;0;0;0;191;191;0;0;0;0;;;;
ЦФО;Тверская область;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Тверская область;6;294;294;113;0;170;0;11;0;0;0;0;0;0;0;;;;
ЦФО;Тверская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Тверская область;8;0;330;270;0;60;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Тверская область;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Тверская область;10;15991;10144;6833;146;1553;0;1758;0;5273;2723;574;0;0;0;;;;
ЦФО;Тверская область;11;220;220;180;0;40;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Тверская область;12;125;125;105;0;20;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Тульская область;3;7553;6664;3827;499;411;0;2426;597;396;0;493;13,35;2,2;0;0;0;0;1
ЦФО;Тульская область;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Тульская область;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Тульская область;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Тульская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Тульская область;8;0;3772;3148;0;231;0;393;236;0;0;0;0;0;0;;;;
ЦФО;Тульская область;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Тульская область;10;6857;5968;3519;499;180;0;2269;597;396;0;493;0;0;0;;;;
ЦФО;Тульская область;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Тульская область;12;696;696;308;0;231;0;157;0;0;0;0;0;0;0;;;;
ЦФО;Ярославская область;3;17410;14926;5088;207;3327;1157;5354;393;1291;346;1193;2,48;1,12;0;170;494;55;64
ЦФО;Ярославская область;4;422;422;132;0;277;0;13;0;0;0;0;0;0;0;;;;
ЦФО;Ярославская область;5;161;161;161;0;0;0;0;0;0;0;0;0;0;0;;;;
ЦФО;Ярославская область;6;2383;2383;778;0;326;0;1279;0;0;0;0;0;0;0;;;;
ЦФО;Ярославская область;7;248;248;185;0;11;0;52;0;0;0;0;0;0;0;;;;
ЦФО;Ярославская область;8;0;5670;1649;0;1069;1157;1795;298;601;346;0;0;0;0;;;;
ЦФО;Ярославская область;9;167;167;0;0;157;0;10;0;0;0;0;0;0;0;;;;
ЦФО;Ярославская область;10;15901;13417;4526;207;2485;1157;5249;343;1291;346;1193;0;0;0;;;;
ЦФО;Ярославская область;11;1230;1230;468;0;667;0;95;50;0;0;0;0;0;0;;;;
ЦФО;Ярославская область;12;112;112;94;0;18;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Астраханская область;3;22950;18175;11123;0;5722;0;1330;679;1630;1450;3145;485,5;40,27;4,74;107;22;0;1
ЮФО;Астраханская область;4;117;117;45;0;66;0;6;0;0;0;0;0;0;0;;;;
ЮФО;Астраханская область;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Астраханская область;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Астраханская область;7;816;324;324;0;0;0;0;0;0;0;492;0;0;0;;;;
ЮФО;Астраханская область;8;0;7794;3607;0;3935;0;252;180;1630;1450;0;0;0;0;;;;
ЮФО;Астраханская область;9;5332;3233;2714;0;0;0;519;499;0;0;2099;0;0;0;;;;
ЮФО;Астраханская область;10;5294;4757;3591;0;656;0;510;0;0;0;537;0;0;0;;;;
ЮФО;Астраханская область;11;12102;9963;4674;0;5012;0;277;180;1630;1450;509;0;0;0;;;;
ЮФО;Астраханская область;12;222;222;144;0;54;0;24;0;0;0;0;0;0;0;;;;
ЮФО;Волгоградская область;3;9832;9221;5397;0;1397;660;1767;51;0;0;611;2917,8;2915,3;0;5;20;0;2
ЮФО;Волгоградская область;4;133;133;43;0;40;0;50;20;0;0;0;0;0;0;;;;
ЮФО;Волгоградская область;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Волгоградская область;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Волгоградская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Волгоградская область;8;0;1546;992;0;554;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Волгоградская область;9;936;936;468;0;468;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Волгоградская область;10;6288;6288;3725;0;257;660;1646;0;0;0;0;0;0;0;;;;
ЮФО;Волгоградская область;11;2050;1439;999;0;355;0;85;38;0;0;611;0;0;0;;;;
ЮФО;Волгоградская область;12;558;558;205;0;317;0;36;13;0;0;0;0;0;0;;;;
ЮФО;Краснодарский край;3;58473;45704;29860;813;9623;511;5710;525;10199;4735;2570;40956,56;16352,29;0;295;834;115;11
ЮФО;Краснодарский край;4;2403;2370;1792;0;487;10;81;0;0;0;33;0;0;0;;;;
ЮФО;Краснодарский край;5;609;609;342;0;36;0;231;0;0;0;0;0;0;0;;;;
ЮФО;Краснодарский край;6;280;280;280;0;0;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Краснодарский край;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Краснодарский край;8;0;10435;5082;112;2539;400;2414;47;872;636;0;0;0;0;;;;
ЮФО;Краснодарский край;9;3668;3576;2589;280;87;281;619;262;0;0;92;0;0;0;;;;
ЮФО;Краснодарский край;10;39695;28189;18491;318;6152;67;3479;201;10199;4735;1307;0;0;0;;;;
ЮФО;Краснодарский край;11;14818;13647;8605;215;3331;163;1548;12;0;0;1171;0;0;0;;;;
ЮФО;Краснодарский край;12;292;292;175;0;53;0;64;50;0;0;0;0;0;0;;;;
ЮФО;Республика Адыгея;3;5947;4190;2021;95;1117;0;1052;134;714;0;1043;7046,05;646;0;0;20;0;1
ЮФО;Республика Адыгея;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Республика Адыгея;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Республика Адыгея;6;811;276;153;0;123;0;0;0;0;0;535;0;0;0;;;;
ЮФО;Республика Адыгея;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Республика Адыгея;8;0;582;0;0;582;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Республика Адыгея;9;590;350;170;0;100;0;80;0;0;0;240;0;0;0;;;;
ЮФО;Республика Адыгея;10;3418;2536;792;0;772;0;972;134;714;0;168;0;0;0;;;;
ЮФО;Республика Адыгея;11;1939;1304;1059;95;245;0;0;0;0;0;635;0;0;0;;;;
ЮФО;Республика Адыгея;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Республика Калмыкия;3;5019;4312;2445;0;842;192;833;38;555;310;152;7346;0;0;200;0;0;23
ЮФО;Республика Калмыкия;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Республика Калмыкия;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Республика Калмыкия;6;3242;2535;1920;0;385;192;38;38;555;310;152;0;0;0;;;;
ЮФО;Республика Калмыкия;7;4686;3979;2112;0;842;192;833;38;555;310;152;0;0;0;;;;
ЮФО;Республика Калмыкия;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Республика Калмыкия;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Республика Калмыкия;10;3242;2535;1920;0;385;192;38;38;555;310;152;0;0;0;;;;
ЮФО;Республика Калмыкия;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Республика Калмыкия;12;1777;1777;525;0;457;0;795;0;0;0;0;0;0;0;;;;
ЮФО;Республика Крым;3;21795;13541;10532;0;2329;0;680;294;3942;1284;4312;7,16;0,24;0;60;124;24;28
ЮФО;Республика Крым;4;321;315;118;0;181;0;16;0;0;0;6;0;0;0;;;;
ЮФО;Республика Крым;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Республика Крым;6;291;231;161;0;12;0;58;0;60;0;0;0;0;0;;;;
