FO_name;Subj_Name;Col_num;1;2;3;4;5;6;7;8;9;10;11;12
СКФО;Республика Северная Осетия — Алания;8;0;0;0;0;0;0;0;0;0;;;
СКФО;Республика Северная Осетия — Алания;9;0;0;0;0;0;0;0;0;0;;;
СКФО;Ставропольский край;3;385417,6;204052,7;800;203252,7;0;95867;85497,9;0;0;19807,3;21622,4;0
СКФО;Ставропольский край;4;212972,8;47539,7;800;46739,7;0;93310,2;72122,9;0;0;;;
СКФО;Ставропольский край;5;0;0;0;0;0;0;0;0;0;;;
СКФО;Ставропольский край;6;33204,6;0;0;0;0;17598,4;15606,2;0;0;;;
СКФО;Ставропольский край;7;150386,2;47539,7;800;46739,7;0;47224,2;55622,3;0;0;;;
СКФО;Ставропольский край;8;60;0;0;0;0;0;60;0;0;;;
СКФО;Ставропольский край;9;172384,8;156513;0;156513;0;2556,8;13315;0;0;;;
СКФО;Чеченская Республика;3;80861,9;74817,4;5961,7;68541,9;313,8;6044,5;0;0;0;111,5;0;0
СКФО;Чеченская Республика;4;80861,9;74817,4;5961,7;68541,9;313,8;6044,5;0;0;0;;;
СКФО;Чеченская Республика;5;0;0;0;0;0;0;0;0;0;;;
СКФО;Чеченская Республика;6;0;0;0;0;0;0;0;0;0;;;
СКФО;Чеченская Республика;7;80861,9;74817,4;5961,7;68541,9;313,8;6044,5;0;0;0;;;
СКФО;Чеченская Республика;8;0;0;0;0;0;0;0;0;0;;;
СКФО;Чеченская Республика;9;0;0;0;0;0;0;0;0;0;;;
СФО;Алтайский край;3;93521,5;43605,4;37327,4;6278;0;30503;19413,1;0;0;5082,2;10935;0
СФО;Алтайский край;4;74242,9;43605,4;37327,4;6278;0;19357,5;11280;0;0;;;
СФО;Алтайский край;5;0;0;0;0;0;0;0;0;0;;;
СФО;Алтайский край;6;3775,2;0;0;0;0;3599,4;175,8;0;0;;;
СФО;Алтайский край;7;70467,7;43605,4;37327,4;6278;0;15758,1;11104,2;0;0;;;
СФО;Алтайский край;8;0;0;0;0;0;0;0;0;0;;;
СФО;Алтайский край;9;19278,6;0;0;0;0;11145,5;8133,1;0;0;;;
СФО;Иркутская область;3;631955,2;455945,6;241722,3;179973,6;34249,7;106125,5;69884,1;0;0;23289,3;29809,8;2076,6
СФО;Иркутская область;4;347265,6;221646,7;145761,6;65800,8;10084,3;75902,2;49716,7;0;0;;;
СФО;Иркутская область;5;202395,2;130312,6;130312,6;0;0;58661;13421,6;0;0;;;
СФО;Иркутская область;6;14135,9;0;0;0;0;190,1;13945,8;0;0;;;
СФО;Иркутская область;7;129185,5;89785,1;15449;65800,8;8535,3;17051,1;22349,3;0;0;;;
СФО;Иркутская область;8;3434,1;1357,5;1357,5;0;0;2076,6;0;0;0;;;
СФО;Иркутская область;9;281255,5;232941,4;94603,2;114172,8;24165,4;28146,7;20167,4;0;0;;;
СФО;Кемеровская область;3;597520,7;433305,7;179626,6;196411,5;57267,6;91945,3;22801,3;49468,4;0;50384,3;43645,4;0
СФО;Кемеровская область;4;325711,9;228822,3;169491,4;16705,2;42625,7;79644,4;15027;2218,2;0;;;
СФО;Кемеровская область;5;23920,1;23870,1;23870,1;0;0;0;50;0;0;;;
СФО;Кемеровская область;6;14604,9;3609,3;3609,3;0;0;4305,3;6690,3;0;0;;;
СФО;Кемеровская область;7;287186,9;201342,9;142012;16705,2;42625,7;75339,1;8286,7;2218,2;0;;;
СФО;Кемеровская область;8;58495,7;57625,7;10135,2;46610,2;880,3;870;0;0;0;;;
СФО;Кемеровская область;9;213313,1;146857,7;0;133096,1;13761,6;11430,9;7774,3;47250,2;0;;;
СФО;Красноярский край;3;961392,3;360233,3;71689,1;288544,2;0;518437,6;82721,4;0;0;40262,6;26021;0
СФО;Красноярский край;4;756768,2;244718,2;8360,2;236358;0;444582,6;67467,4;0;0;;;
СФО;Красноярский край;5;170136,5;170136,5;0;170136,5;0;0;0;0;0;;;
СФО;Красноярский край;6;195142,5;1094;1094;0;0;177460,5;16588;0;0;;;
СФО;Красноярский край;7;373988,3;73000,8;7266,2;65734,6;0;250286,2;50701,3;0;0;;;
СФО;Красноярский край;8;0;0;0;0;0;0;0;0;0;;;
СФО;Красноярский край;9;204624,1;115515,1;63328,9;52186,2;0;73855;15254;0;0;;;
СФО;Новосибирская область;3;2460303,9;1811622,9;86532,4;170228,2;1554862,3;492776,4;119175,3;36141,3;588;39049,1;106132,1;136
СФО;Новосибирская область;4;918804,8;337929,1;83864,1;143258,1;110806,9;445980,8;101245,7;33061,2;588;;;
СФО;Новосибирская область;5;66701,1;66701,1;58159,8;8541,3;0;0;0;0;0;;;
СФО;Новосибирская область;6;55246,8;11727,1;4822,3;6904,8;0;19056,5;3271;21192,2;0;;;
СФО;Новосибирская область;7;769679,3;256341,7;20882;127812;107647,7;411851,5;89029,1;11869;588;;;
СФО;Новосибирская область;8;8060,4;0;0;0;0;8060,4;0;0;0;;;
СФО;Новосибирская область;9;1533438,7;1473693,8;2668,3;26970,1;1444055,4;38735,2;17929,6;3080,1;0;;;
СФО;Омская область;3;478838,5;134295,6;30309,1;100896,5;3090;227953,1;115647,6;942,2;0;26377,6;40095;0
СФО;Омская область;4;400594,2;121701,4;20309,1;98679,3;2713;181615,4;96335,2;942,2;0;;;
СФО;Омская область;5;0;0;0;0;0;0;0;0;0;;;
СФО;Омская область;6;35147;10165,9;5121,9;5044;0;21990,7;2990,4;0;0;;;
СФО;Омская область;7;341592,8;105721,6;15187,2;87821,4;2713;145302;89627;942,2;0;;;
СФО;Омская область;8;0;0;0;0;0;0;0;0;0;;;
СФО;Омская область;9;78244,3;12594,2;10000;2217,2;377;46337,7;19312,4;0;0;;;
СФО;Республика Алтай;3;20071;16003,6;0;4132,2;11871,4;892,5;0;3174,9;0;331,3;324,1;0
СФО;Республика Алтай;4;20071;16003,6;0;4132,2;11871,4;892,5;0;3174,9;0;;;
СФО;Республика Алтай;5;10371,4;10371,4;0;0;10371,4;0;0;0;0;;;
СФО;Республика Алтай;6;0;0;0;0;0;0;0;0;0;;;
СФО;Республика Алтай;7;9699,6;5632,2;0;4132,2;1500;892,5;0;3174,9;0;;;
СФО;Республика Алтай;8;0;0;0;0;0;0;0;0;0;;;
СФО;Республика Алтай;9;0;0;0;0;0;0;0;0;0;;;
СФО;Республика Тыва;3;45495,2;45495,2;0;45495,2;0;0;0;0;0;0;0;0
СФО;Республика Тыва;4;45495,2;45495,2;0;45495,2;0;0;0;0;0;;;
СФО;Республика Тыва;5;0;0;0;0;0;0;0;0;0;;;
СФО;Республика Тыва;6;45495,2;45495,2;0;45495,2;0;0;0;0;0;;;
СФО;Республика Тыва;7;0;0;0;0;0;0;0;0;0;;;
СФО;Республика Тыва;8;0;0;0;0;0;0;0;0;0;;;
СФО;Республика Тыва;9;0;0;0;0;0;0;0;0;0;;;
СФО;Республика Хакасия;3;138581,7;69001,1;1921;42624,1;24456;27814,9;12252,4;29513,3;0;3383,6;4511,7;0
СФО;Республика Хакасия;4;130322,1;67080,1;0;42624,1;24456;23387,4;11507,6;28347;0;;;
СФО;Республика Хакасия;5;0;0;0;0;0;0;0;0;0;;;
СФО;Республика Хакасия;6;3813,3;0;0;0;0;3412,8;400,5;0;0;;;
СФО;Республика Хакасия;7;94180,4;42624,1;0;42624,1;0;19793,5;4964,8;26798;0;;;
СФО;Республика Хакасия;8;0;0;0;0;0;0;0;0;0;;;
СФО;Республика Хакасия;9;8259,6;1921;1921;0;0;4427,5;744,8;1166,3;0;;;
СФО;Томская область;3;144106,3;136834,6;101981,5;31210,3;3642,8;5242,7;113,8;1915,2;0;761,1;3411,3;0
СФО;Томская область;4;111401;105624,3;101981,5;0;3642,8;5242,7;113,8;420,2;0;;;
СФО;Томская область;5;0;0;0;0;0;0;0;0;0;;;
СФО;Томская область;6;386;0;0;0;0;336;50;0;0;;;
СФО;Томская область;7;111015;105624,3;101981,5;0;3642,8;4906,7;63,8;420,2;0;;;
СФО;Томская область;8;0;0;0;0;0;0;0;0;0;;;
СФО;Томская область;9;32705,3;31210,3;0;31210,3;0;0;0;1495;0;;;
УФО;Курганская область;3;170721;44593;2647;41741;205;50312,7;75815,3;0;0;12824,6;11519,3;0
УФО;Курганская область;4;160346,2;44266;2320;41741;205;40879;75201,2;0;0;;;
УФО;Курганская область;5;0;0;0;0;0;0;0;0;0;;;
УФО;Курганская область;6;61283,3;38370;2320;36050;0;6381,3;16532;0;0;;;
УФО;Курганская область;7;97210,3;5896;0;5691;205;34104,6;57209,7;0;0;;;
УФО;Курганская область;8;476;0;0;0;0;476;0;0;0;;;
УФО;Курганская область;9;9898,8;327;327;0;0;8957,7;614,1;0;0;;;
УФО;Свердловская область;3;672647;397434,4;53561,7;343872,7;0;224152,7;41347,9;8535;1177;67636,6;69668,8;100
УФО;Свердловская область;4;305998,8;118381,3;53561,7;64819,6;0;153644;24261,5;8535;1177;;;
УФО;Свердловская область;5;115;0;0;0;0;115;0;0;0;;;
УФО;Свердловская область;6;32639;0;0;0;0;20899,3;11739,7;0;0;;;
УФО;Свердловская область;7;219251,1;64819,6;0;64819,6;0;132197,7;12521,8;8535;1177;;;
УФО;Свердловская область;8;1806,7;1806,7;0;1806,7;0;0;0;0;0;;;
УФО;Свердловская область;9;364841,5;277246,4;0;277246,4;0;70508,7;17086,4;0;0;;;
УФО;Тюменская область;3;2970147,3;1105376,5;297159,2;577365,3;230852;1257622,6;576255,3;19994,9;10898;95972;171925,6;0
УФО;Тюменская область;4;2182956,2;919119,8;297159,2;391108,6;230852;656688,2;576255,3;19994,9;10898;;;
УФО;Тюменская область;5;0;0;0;0;0;0;0;0;0;;;
УФО;Тюменская область;6;49612,2;7327,3;6947;0;380,3;14176,5;28108,4;0;0;;;
УФО;Тюменская область;7;785612,1;446862,6;290211,2;155983,7;667,7;246634,9;61221,7;19994,9;10898;;;
УФО;Тюменская область;8;0;0;0;0;0;0;0;0;0;;;
УФО;Тюменская область;9;787191,1;186256,7;0;186256,7;0;600934,4;0;0;0;;;
УФО;Ханты-Мансийский автономный округ — Югра;3;515498,7;233666;52077,4;181588,6;0;233773,1;45347,6;0;2712;21051,2;25196,7;0
УФО;Ханты-Мансийский автономный округ — Югра;4;354318,9;79408;52077,4;27330,6;0;228500,5;43698,4;0;2712;;;
УФО;Ханты-Мансийский автономный округ — Югра;5;0;0;0;0;0;0;0;0;0;;;
УФО;Ханты-Мансийский автономный округ — Югра;6;30923,5;0;0;0;0;18913,1;12010,4;0;0;;;
УФО;Ханты-Мансийский автономный округ — Югра;7;297515,6;79408;52077,4;27330,6;0;192545,6;25562;0;0;;;
УФО;Ханты-Мансийский автономный округ — Югра;8;0;0;0;0;0;0;0;0;0;;;
УФО;Ханты-Мансийский автономный округ — Югра;9;161179,8;154258;0;154258;0;5272,6;1649,2;0;0;;;
УФО;Челябинская область;3;832692,2;406637,2;14468,3;294128;98040,9;296535,8;121202,1;8113,1;204;54791,1;69673,5;22553,8
УФО;Челябинская область;4;622274,5;236816,6;13536,6;154270,9;69009,1;269524,2;110145,4;5584,3;204;;;
УФО;Челябинская область;5;0;0;0;0;0;0;0;0;0;;;
УФО;Челябинская область;6;129890,8;27955,4;6420;18890,2;2645,2;73924,2;27792,2;15;204;;;
УФО;Челябинская область;7;487149,6;207506,2;7116,6;135380,7;65008,9;194903,8;81170,3;3569,3;0;;;
УФО;Челябинская область;8;23109,2;22553,8;931,7;21622,1;0;208,4;347;0;0;;;
УФО;Челябинская область;9;187308,5;147266,8;0;118235;29031,8;26803,2;10709,7;2528,8;0;;;
УФО;Ямало-Ненецкий автономный округ;3;313529,5;181751,4;300;181051,4;400;53006,2;77255,9;1516;0;5482,5;13559,1;0
УФО;Ямало-Ненецкий автономный округ;4;273466,8;142810,2;300;142110,2;400;51884,7;77255,9;1516;0;;;
УФО;Ямало-Ненецкий автономный округ;5;0;0;0;0;0;0;0;0;0;;;
УФО;Ямало-Ненецкий автономный округ;6;19334,7;0;0;0;0;13398;5936,7;0;0;;;
УФО;Ямало-Ненецкий автономный округ;7;243355,8;142810,2;300;142110,2;400;38386,7;60642,9;1516;0;;;
УФО;Ямало-Ненецкий автономный округ;8;0;0;0;0;0;0;0;0;0;;;
УФО;Ямало-Ненецкий автономный округ;9;40062,7;38941,2;0;38941,2;0;1121,5;0;0;0;;;
ЦФО;Белгородская область;3;129106,2;90733,9;0;70241,9;20492;28230,1;10142,2;0;0;11785,4;10205,2;0
ЦФО;Белгородская область;4;111137,2;90733,9;0;70241,9;20492;10569,4;9833,9;0;0;;;
ЦФО;Белгородская область;5;0;0;0;0;0;0;0;0;0;;;
ЦФО;Белгородская область;6;3704,2;0;0;0;0;2265,7;1438,5;0;0;;;
ЦФО;Белгородская область;7;107433;90733,9;0;70241,9;20492;8303,7;8395,4;0;0;;;
ЦФО;Белгородская область;8;0;0;0;0;0;0;0;0;0;;;
ЦФО;Белгородская область;9;17969;0;0;0;0;17660,7;308,3;0;0;;;
ЦФО;Брянская область;3;344152,7;127087,4;96806,6;30232,8;48;174291,6;40935,6;1838,1;0;10199;14958,8;6980,9
ЦФО;Брянская область;4;305516;120502,6;96806,6;23648;48;142301,8;40873,5;1838,1;0;;;
ЦФО;Брянская область;5;85215,4;85215,4;85215,4;0;0;0;0;0;0;;;
ЦФО;Брянская область;6;30710;11591,2;11591,2;0;0;14712,7;4406,1;0;0;;;
ЦФО;Брянская область;7;168967,6;23696;0;23648;48;106966,1;36467,4;1838,1;0;;;
ЦФО;Брянская область;8;0;0;0;0;0;0;0;0;0;;;
ЦФО;Брянская область;9;38636,7;6584,8;0;6584,8;0;31989,8;62,1;0;0;;;
ЦФО;Владимирская область;3;32506,6;15879,2;0;15879,2;0;1914,1;12048,6;2664,7;0;401,9;265,6;0
ЦФО;Владимирская область;4;31758,6;15879,2;0;15879,2;0;1285,9;11928,8;2664,7;0;;;
ЦФО;Владимирская область;5;0;0;0;0;0;0;0;0;0;;;
ЦФО;Владимирская область;6;11688,8;0;0;0;0;0;11688,8;0;0;;;
ЦФО;Владимирская область;7;20069,8;15879,2;0;15879,2;0;1285,9;240;2664,7;0;;;
ЦФО;Владимирская область;8;0;0;0;0;0;0;0;0;0;;;
ЦФО;Владимирская область;9;748;0;0;0;0;628,2;119,8;0;0;;;
ЦФО;Воронежская область;3;234609,4;104573,1;0;104573,1;0;109458,1;20578,2;0;0;7374,5;21187,1;0
ЦФО;Воронежская область;4;171084,3;52972,7;0;52972,7;0;97533,4;20578,2;0;0;;;
ЦФО;Воронежская область;5;0;0;0;0;0;0;0;0;0;;;
ЦФО;Воронежская область;6;4850,2;1446;0;1446;0;2115,3;1288,9;0;0;;;
ЦФО;Воронежская область;7;130455,1;51526,7;0;51526,7;0;59639,1;19289,3;0;0;;;
ЦФО;Воронежская область;8;8731,2;8731,2;0;8731,2;0;0;0;0;0;;;
ЦФО;Воронежская область;9;54793,9;42869,2;0;42869,2;0;11924,7;0;0;0;;;
ЦФО;Ивановская область;3;19490,5;2810;0;0;2810;3525,3;13155,2;0;0;0;204,3;0
ЦФО;Ивановская область;4;18074,5;2810;0;0;2810;2280,8;12983,7;0;0;;;
ЦФО;Ивановская область;5;0;0;0;0;0;0;0;0;0;;;
ЦФО;Ивановская область;6;15052,5;0;0;0;0;2280,8;12771,7;0;0;;;
ЦФО;Ивановская область;7;0;0;0;0;0;0;0;0;0;;;
ЦФО;Ивановская область;8;0;0;0;0;0;0;0;0;0;;;
ЦФО;Ивановская область;9;1416;0;0;0;0;1244,5;171,5;0;0;;;
ЦФО;Калужская область;3;2417138,2;213181,4;23457,2;189724,2;0;2121565,9;52362,8;0;30028,1;194845,1;580916,8;130
ЦФО;Калужская область;4;1498072,6;167479,3;23093,9;144385,4;0;1252080,8;48484,4;0;30028,1;;;
ЦФО;Калужская область;5;0;0;0;0;0;0;0;0;0;;;
ЦФО;Калужская область;6;29561,7;10369,2;10369,2;0;0;15152,8;4039,7;0;0;;;
ЦФО;Калужская область;7;1411565,6;100939,8;12724,7;88215,1;0;1236653;43944,7;0;30028,1;;;
ЦФО;Калужская область;8;340;0;0;0;0;340;0;0;0;;;
ЦФО;Калужская область;9;918725,6;45702,1;363,3;45338,8;0;869145,1;3878,4;0;0;;;
ЦФО;Костромская область;3;3825961,5;3797569,8;4138,8;41402;3752029;16268,4;9817,9;2305,4;0;1184,4;1225,1;0
ЦФО;Костромская область;4;3813681,5;3794031;600;41402;3752029;13103,8;4241,3;2305,4;0;;;
ЦФО;Костромская область;5;0;0;0;0;0;0;0;0;0;;;
ЦФО;Костромская область;6;5107,8;329;0;329;0;571,1;4207,7;0;0;;;
ЦФО;Костромская область;7;55223,3;41673;600;41073;0;11211,4;33,5;2305,4;0;;;
ЦФО;Костромская область;8;0;0;0;0;0;0;0;0;0;;;
ЦФО;Костромская область;9;12280;3538,8;3538,8;0;0;3164,6;5576,6;0;0;;;
ЦФО;Курская область;3;218903,8;97224;605,4;96230,8;387,8;67918,9;53667,7;93,2;0;4623,8;5599,2;0
ЦФО;Курская область;4;209784,1;96889;270,4;96230,8;387,8;63493,4;49401,7;0;0;;;
ЦФО;Курская область;5;0;0;0;0;0;0;0;0;0;;;
ЦФО;Курская область;6;124577,2;75504,6;270,4;74846,4;387,8;9254,9;39817,7;0;0;;;
ЦФО;Курская область;7;79875,9;21384,4;0;21384,4;0;54064;4427,5;0;0;;;
ЦФО;Курская область;8;0;0;0;0;0;0;0;0;0;;;
ЦФО;Курская область;9;9119,7;335;335;0;0;4425,5;4266;93,2;0;;;
ЦФО;Липецкая область;3;92315,3;52393,1;8042,6;44350,5;0;14066,8;15095,1;10760,3;0;948;4624,1;0
ЦФО;Липецкая область;4;87590,6;51360,1;7009,6;44350,5;0;11147,1;14323,1;10760,3;0;;;
ЦФО;Липецкая область;5;0;0;0;0;0;0;0;0;0;;;
ЦФО;Липецкая область;6;0;0;0;0;0;0;0;0;0;;;
ЦФО;Липецкая область;7;71895,2;51360,1;7009,6;44350,5;0;7062,8;2712;10760,3;0;;;
ЦФО;Липецкая область;8;0;0;0;0;0;0;0;0;0;;;
ЦФО;Липецкая область;9;4724,7;1033;1033;0;0;2919,7;772;0;0;;;
ЦФО;Москва;3;21422865,1;8248943;3254660,3;4872112,9;122169,8;9970024,9;2869539;309123,5;25234,7;1426432,6;4629544,7;79394
ЦФО;Москва;4;15926786,1;3694574,4;1699644,8;1872759,8;122169,8;9482928,1;2684704,8;44301,4;20277,4;;;
ЦФО;Москва;5;412375,1;211857,1;211857,1;0;0;785;191862,6;0;7870,4;;;
ЦФО;Москва;6;286211,4;94129,6;55035,3;0;39094,3;162631,8;28528,6;921,4;0;;;
ЦФО;Москва;7;8432518,9;3382745,5;1426910,2;1872759,8;83075,5;3002264,6;1996678,6;38454,2;12376;;;
ЦФО;Москва;8;189191,8;144666,3;144666,3;0;0;37113,4;0;6529,1;883;;;
ЦФО;Москва;9;5306887,2;4409702,3;1410349,2;2999353,1;0;449983,4;184834,2;258293;4074,3;;;
ЦФО;Московская область;3;5551095,4;1377955,9;783976,5;390663,4;203316;3929062,3;219909,6;23965,3;202,3;100869,4;314950,1;384
ЦФО;Московская область;4;5117058;1146318,2;722940,8;220069,4;203308;3766150,9;201533,7;2852,9;202,3;;;
ЦФО;Московская область;5;7872,5;406,6;406,6;0;0;0;7465,9;0;0;;;
ЦФО;Московская область;6;191271,9;33650;31983;1667;0;113982,7;43639,2;0;0;;;
ЦФО;Московская область;7;1330784,9;415548,8;88209,3;216686,9;110652,6;767853,1;144998,8;2181,9;202,3;;;
ЦФО;Московская область;8;25672,1;0;0;0;0;25672,1;0;0;0;;;
ЦФО;Московская область;9;408365,3;231637,7;61035,7;170594;8;137239,3;18375,9;21112,4;0;;;
ЦФО;Орловская область;3;88341,2;48525,4;0;48525,4;0;23194,2;16621,6;0;0;1079;2124,3;0
ЦФО;Орловская область;4;79390,4;41128,2;0;41128,2;0;21640,6;16621,6;0;0;;;
ЦФО;Орловская область;5;0;0;0;0;0;0;0;0;0;;;
ЦФО;Орловская область;6;6535,2;0;0;0;0;1689;4846,2;0;0;;;
ЦФО;Орловская область;7;62179,2;41128,2;0;41128,2;0;9275,6;11775,4;0;0;;;
ЦФО;Орловская область;8;0;0;0;0;0;0;0;0;0;;;
ЦФО;Орловская область;9;8950,8;7397,2;0;7397,2;0;1553,6;0;0;0;;;
ЦФО;Рязанская область;3;55113,3;14076,2;0;14076,2;0;17503,3;23533,8;0;0;2986,3;1264,9;0
ЦФО;Рязанская область;4;52083,1;14076,2;0;14076,2;0;14473,1;23533,8;0;0;;;
ЦФО;Рязанская область;5;0;0;0;0;0;0;0;0;0;;;
ЦФО;Рязанская область;6;15646,6;2137;0;2137;0;782,3;12727,3;0;0;;;
ЦФО;Рязанская область;7;36436,5;11939,2;0;11939,2;0;13690,8;10806,5;0;0;;;
ЦФО;Рязанская область;8;0;0;0;0;0;0;0;0;0;;;
ЦФО;Рязанская область;9;3030,2;0;0;0;0;3030,2;0;0;0;;;
ЦФО;Смоленская область;3;3669;0;0;0;0;3669;0;0;0;1256;1393;0
ЦФО;Смоленская область;4;3669;0;0;0;0;3669;0;0;0;;;
ЦФО;Смоленская область;5;0;0;0;0;0;0;0;0;0;;;
ЦФО;Смоленская область;6;0;0;0;0;0;0;0;0;0;;;
ЦФО;Смоленская область;7;3669;0;0;0;0;3669;0;0;0;;;
ЦФО;Смоленская область;8;0;0;0;0;0;0;0;0;0;;;
ЦФО;Смоленская область;9;0;0;0;0;0;0;0;0;0;;;
ЦФО;Тамбовская область;3;172332,2;64385,3;18931,2;44969,5;484,6;53604,3;51875;2467,6;0;6700,8;14481,6;0
ЦФО;Тамбовская область;4;140675,3;51247,6;7433,5;43329,5;484,6;42184,2;45975,9;1267,6;0;;;
ЦФО;Тамбовская область;5;0;0;0;0;0;0;0;0;0;;;
ЦФО;Тамбовская область;6;36193;2130;432;1350,4;347,6;23128,6;10898,8;35,6;0;;;
ЦФО;Тамбовская область;7;74213,5;44605,1;2489;41979,1;137;9374,5;20201,9;32;0;;;
ЦФО;Тамбовская область;8;0;0;0;0;0;0;0;0;0;;;
ЦФО;Тамбовская область;9;31656,9;13137,7;11497,7;1640;0;11420,1;5899,1;1200;0;;;
ЦФО;Тверская область;3;84626,5;56294,4;10199,8;46094,6;0;5822,6;20851,5;1658;0;279,9;12283,1;0
ЦФО;Тверская область;4;73223,7;56294,4;10199,8;46094,6;0;4859,1;10412,2;1658;0;;;
ЦФО;Тверская область;5;0;0;0;0;0;0;0;0;0;;;
ЦФО;Тверская область;6;0;0;0;0;0;0;0;0;0;;;
ЦФО;Тверская область;7;72242,3;56294,4;10199,8;46094,6;0;3877,7;10412,2;1658;0;;;
ЦФО;Тверская область;8;0;0;0;0;0;0;0;0;0;;;
ЦФО;Тверская область;9;11402,8;0;0;0;0;963,5;10439,3;0;0;;;
ЦФО;Тульская область;3;202980,6;192858,5;33472,5;159386;0;5669,3;0;4452,8;0;5789,4;5299,2;0
ЦФО;Тульская область;4;169404,3;159386;0;159386;0;5565,5;0;4452,8;0;;;
ЦФО;Тульская область;5;0;0;0;0;0;0;0;0;0;;;
ЦФО;Тульская область;6;0;0;0;0;0;0;0;0;0;;;
ЦФО;Тульская область;7;169404,3;159386;0;159386;0;5565,5;0;4452,8;0;;;
ЦФО;Тульская область;8;0;0;0;0;0;0;0;0;0;;;
ЦФО;Тульская область;9;33576,3;33472,5;33472,5;0;0;103,8;0;0;0;;;
ЦФО;Ярославская область;3;699103,7;520113;154632,4;315104,1;50376,5;153885,2;23041,9;2063,6;0;12052,3;300158;0
ЦФО;Ярославская область;4;645295,2;510333,1;154632,4;315104,1;40596,6;111665,8;21544,2;1752,1;0;;;
ЦФО;Ярославская область;5;40;0;0;0;0;0;40;0;0;;;
ЦФО;Ярославская область;6;18389,5;3098;294;0;2804;6108,8;9182,7;0;0;;;
ЦФО;Ярославская область;7;607953,7;507235,1;154338,4;315104,1;37792,6;88235;10731,5;1752,1;0;;;
ЦФО;Ярославская область;8;0;0;0;0;0;0;0;0;0;;;
ЦФО;Ярославская область;9;53808,5;9779,9;0;0;9779,9;42219,4;1497,7;311,5;0;;;
ЮФО;Астраханская область;3;401179,8;85418,4;23150,1;60306,5;1961,8;182014,6;123870,1;4748,2;5128,5;31730,4;59519,2;0
ЮФО;Астраханская область;4;326965;38176,2;13212,7;23001,7;1961,8;157841,8;121070,3;4748,2;5128,5;;;
ЮФО;Астраханская область;5;0;0;0;0;0;0;0;0;0;;;
ЮФО;Астраханская область;6;10110;0;0;0;0;3057;7053;0;0;;;
ЮФО;Астраханская область;7;308260,8;38176,2;13212,7;23001,7;1961,8;147214,8;112993,1;4748,2;5128,5;;;
ЮФО;Астраханская область;8;50;50;0;50;0;0;0;0;0;;;
ЮФО;Астраханская область;9;74164,8;47192,2;9937,4;37254,8;0;24172,8;2799,8;0;0;;;
ЮФО;Волгоградская область;3;463886,7;197419,9;52928,9;127411;17080;117677,3;148789,5;0;0;28661,9;22950,3;0
ЮФО;Волгоградская область;4;454681,2;197419,9;52928,9;127411;17080;109815,5;147445,8;0;0;;;
ЮФО;Волгоградская область;5;0;0;0;0;0;0;0;0;0;;;
ЮФО;Волгоградская область;6;40538,7;3219,1;160;3059,1;0;17123,4;20196,2;0;0;;;
ЮФО;Волгоградская область;7;412295;194200,8;52768,9;124351,9;17080;91746,1;126348,1;0;0;;;
ЮФО;Волгоградская область;8;0;0;0;0;0;0;0;0;0;;;
ЮФО;Волгоградская область;9;9205,5;0;0;0;0;7861,8;1343,7;0;0;;;
ЮФО;Краснодарский край;3;3773408,8;413411,5;103099,8;301380,2;8931,5;2785097,5;475403,1;60882,8;38613,9;198619,4;1302426,5;2226,8
ЮФО;Краснодарский край;4;1936025,8;412839;103099,8;300807,7;8931,5;997004;428391;59177,9;38613,9;;;
ЮФО;Краснодарский край;5;1688;0;0;0;0;918;770;0;0;;;
ЮФО;Краснодарский край;6;268999,7;6519,2;2390,6;2942,9;1185,7;106988,7;155491,6;0,2;0;;;
ЮФО;Краснодарский край;7;1053415,8;404091;100708,2;297864,8;5518;411677,5;139855,7;59177,7;38613,9;;;
ЮФО;Краснодарский край;8;817;0;0;0;0;817;0;0;0;;;
ЮФО;Краснодарский край;9;1836566;572,5;0;572,5;0;1787276,5;47012,1;1704,9;0;;;
ЮФО;Республика Адыгея;3;301104,5;27431,7;3676,3;23755,4;0;13428,3;260244,5;0;0;1679,6;32441;0
ЮФО;Республика Адыгея;4;76610,1;27431,7;3676,3;23755,4;0;13286;35892,4;0;0;;;
ЮФО;Республика Адыгея;5;0;0;0;0;0;0;0;0;0;;;
ЮФО;Республика Адыгея;6;24022,7;0;0;0;0;7900,4;16122,3;0;0;;;
ЮФО;Республика Адыгея;7;52587,4;27431,7;3676,3;23755,4;0;5385,6;19770,1;0;0;;;
ЮФО;Республика Адыгея;8;0;0;0;0;0;0;0;0;0;;;
ЮФО;Республика Адыгея;9;224494,4;0;0;0;0;142,3;224352,1;0;0;;;
ЮФО;Республика Калмыкия;3;29316,3;20833,8;6389,8;14444;0;0;5092;3390,5;0;403,2;195,2;384
ЮФО;Республика Калмыкия;4;27608,1;20675,8;6231,8;14444;0;0;4441;2491,3;0;;;
ЮФО;Республика Калмыкия;5;0;0;0;0;0;0;0;0;0;;;
ЮФО;Республика Калмыкия;6;3743;0;0;0;0;0;3743;0;0;;;
ЮФО;Республика Калмыкия;7;23214,1;20675,8;6231,8;14444;0;0;47;2491,3;0;;;
ЮФО;Республика Калмыкия;8;0;0;0;0;0;0;0;0;0;;;
ЮФО;Республика Калмыкия;9;1708,2;158;158;0;0;0;651;899,2;0;;;
ЮФО;Республика Крым;3;351438,5;209204,3;19720,4;188932,9;551;76131,1;66103,1;0;0;169420,8;194142,1;0
